No,Rarity,Id,Japanese Name,English Name,Civilization,Set,Reference,Price (Yen),Price (SGD),Qty
21,Very Rare,8/75,楽識神官プレジール,"Plaisir, Enjoyable Knowledge Priest",Water/Fire,DM24-RP1,"https://duelmasters.fandom.com/wiki/Plaisir,_Enjoyable_Knowledge_Priest",220,1.91,0
22,Very Rare,9/75,哀樹の夜神官グリッファ,"Griffa, Sorrowful Tree Priest",Water/Nature,DM24-RP1,"https://duelmasters.fandom.com/wiki/Griffa,_Sorrowful_Tree_Priest",180,1.57,0
23,Very Rare,10/75,三従士フォック＝ンプス＝アライフ,"Fock = Nps = Alife, Three Musketeers",Darkness/Nature,DM24-RP1,"https://duelmasters.fandom.com/wiki/Fock_%3D_Nps_%3D_Alife,_Three_Musketeers",120,1.04,0
24,Rare,11/75,獲銀月ミール,"Miele, Capturing Silver Moon",Light,DM24-RP1,"https://duelmasters.fandom.com/wiki/Miele,_Capturing_Silver_Moon",80,0.7,0
25,Rare,12/75,光開の精霊サイフォゲート,"Syphogate, Enlightenment Elemental",Light,DM24-RP1,"https://duelmasters.fandom.com/wiki/Syphogate,_Enlightenment_Elemental",580,5.05,0
26,Rare,13/75,真空の求道者マオ,"Mao, Seeker of Void",Light,DM24-RP1,"https://duelmasters.fandom.com/wiki/Mao,_Seeker_of_Void",80,0.7,0
27,Rare,14/75,瞑カオスマントラ,"Chaosmantra, Memento",Light,DM24-RP1,"https://duelmasters.fandom.com/wiki/Chaosmantra,_Memento",80,0.7,0
28,Rare,15/75,文藍月スナイパー,"Sniper, Elegant Blue Moon",Water,DM24-RP1,"https://duelmasters.fandom.com/wiki/Sniper,_Elegant_Blue_Moon",80,0.7,0
29,Rare,16/75,ダイキリ,Daiquiri,Water,DM24-RP1,https://duelmasters.fandom.com/wiki/Daiquiri,80,0.7,0
30,Rare,17/75,未ダ識ラヌ事象コソ我ノ楽シミゾ,What I don't know yet is what I enjoy,Water,DM24-RP1,https://duelmasters.fandom.com/wiki/What_I_don%27t_know_yet_is_what_I_enjoy,80,0.7,0
31,Rare,18/75,霊淵ゴツンマ=ダンマ,"Gostunma = Dhamma, Soul Abyss",Darkness,DM24-RP1,"https://duelmasters.fandom.com/wiki/Gostunma_%3D_Dhamma,_Soul_Abyss",220,1.91,0
32,Rare,19/75,機怪人形ガチャック2,"Gachack 2, Mechanical Doll",Darkness,DM24-RP1,"https://duelmasters.fandom.com/wiki/Gachack_2,_Mechanical_Doll",180,1.57,0
33,Rare,20/75,ジョーロー=スイーロ,Jooro = Suiro,Darkness,DM24-RP1,https://duelmasters.fandom.com/wiki/Jooro_%3D_Suiro,80,0.7,0
34,Rare,21/75,揚紅月ボルカノドン,"Volcanodon, Uplifting Crimson Moon",Fire,DM24-RP1,"https://duelmasters.fandom.com/wiki/Volcanodon,_Uplifting_Crimson_Moon",80,0.7,0
35,Rare,22/75,鎧工兵ケンスケ,"Kensuke, Armor Working Soldier",Fire,DM24-RP1,"https://duelmasters.fandom.com/wiki/Kensuke,_Armor_Working_Soldier",80,0.7,0
36,Rare,23/75,イカリノアブラニ火ヲツケロ,Ignite the Oil of Anger,Fire,DM24-RP1,https://duelmasters.fandom.com/wiki/Ignite_the_Oil_of_Anger,120,1.04,0
37,Rare,24/75,森翠月モスキート,"Mosquito, Forest Green Moon",Nature,DM24-RP1,"https://duelmasters.fandom.com/wiki/Mosquito,_Forest_Green_Moon",120,1.04,0
38,Rare,25/75,旋突するスクリュー・ホーン,Colliding Screw Horn,Nature,DM24-RP1,https://duelmasters.fandom.com/wiki/Colliding_Screw_Horn,80,0.7,0
39,Rare,26/75,爆転の妖精,Beigoma Faerie,Nature,DM24-RP1,https://duelmasters.fandom.com/wiki/Beigoma_Faerie,120,1.04,0
40,Uncommon,27/75,獲銀月ラ・ウラ・ギガ,"La Ura Giga, Capturing Silver Moon",Light,DM24-RP1,"https://duelmasters.fandom.com/wiki/La_Ura_Giga,_Capturing_Silver_Moon",50,0.43,0
41,Uncommon,28/75,法理の使徒サンアーマ,"Sun Armor, Vizier of Law",Light,DM24-RP1,"https://duelmasters.fandom.com/wiki/Sun_Armor,_Vizier_of_Law",50,0.43,0
42,Uncommon,29/75,粛清者オットマ,"Ottoma, the Spydroid",Light,DM24-RP1,"https://duelmasters.fandom.com/wiki/Ottoma,_the_Spydroid",50,0.43,0
43,Uncommon,30/75,聖騎士アリアン,"Arian, Spectral Knight",Light,DM24-RP1,"https://duelmasters.fandom.com/wiki/Arian,_Spectral_Knight",50,0.43,0
44,Uncommon,31/75,ヴェネラック-F5,Venerack-F5,Light,DM24-RP1,https://duelmasters.fandom.com/wiki/Venerack-F5,180,1.57,0
45,Uncommon,32/75,文藍月スケルハンター,"Skullhunter, Elegant Blue Moon",Water,DM24-RP1,"https://duelmasters.fandom.com/wiki/Skullhunter,_Elegant_Blue_Moon",50,0.43,0
46,Uncommon,33/75,二角魚,Bicorn Fish,Water,DM24-RP1,https://duelmasters.fandom.com/wiki/Bicorn_Fish,50,0.43,0
47,Uncommon,34/75,オカルト・チューナー,Occult Tuner,Water,DM24-RP1,https://duelmasters.fandom.com/wiki/Occult_Tuner,50,0.43,0
48,Uncommon,35/75,カクラリコ,Caclarico,Water,DM24-RP1,https://duelmasters.fandom.com/wiki/Caclarico,80,0.7,0
49,Uncommon,36/75,超化秘伝タノシキチシキ,"Tanoshikichishiki, Secret Hyper",Water,DM24-RP1,"https://duelmasters.fandom.com/wiki/Tanoshikichishiki,_Secret_Hyper",50,0.43,0
50,Uncommon,37/75,霊淵スゴーチ＝トートロット,"Sugochi = Totorot, Soul Abyss",Darkness,DM24-RP1,"https://duelmasters.fandom.com/wiki/Sugochi_%3D_Totorot,_Soul_Abyss",50,0.43,0
51,Uncommon,38/75,アーチ=ガーチー,Arch = Garchy,Darkness,DM24-RP1,https://duelmasters.fandom.com/wiki/Arch_%3D_Garchy,50,0.43,0
52,Uncommon,39/75,ガスラン=リュカスライン,Gaslan = Ryukasurain,Darkness,DM24-RP1,https://duelmasters.fandom.com/wiki/Gaslan_%3D_Ryukasurain,50,0.43,0
53,Uncommon,40/75,カリッキ＝リッキ,Karikki = Rikki,Darkness,DM24-RP1,https://duelmasters.fandom.com/wiki/Karikki_%3D_Rikki,50,0.43,0
54,Uncommon,41/75,超化秘伝アビスアサルト,"Abyss Assault, Secret Hyper",Darkness,DM24-RP1,"https://duelmasters.fandom.com/wiki/Abyss_Assault,_Secret_Hyper",80,0.7,0
55,Uncommon,42/75,揚紅月フレイムバーン,"Flameburn, Uplifing Crimson Moon",Fire,DM24-RP1,"https://duelmasters.fandom.com/wiki/Flameburn,_Uplifing_Crimson_Moon",50,0.43,0
56,Uncommon,43/75,双撃者エグゼツインズ,"Exetwins, Double Striker",Fire,DM24-RP1,"https://duelmasters.fandom.com/wiki/Exetwins,_Double_Striker",50,0.43,0
57,Uncommon,44/75,ブランドのギア,Brand's Gear,Fire,DM24-RP1,https://duelmasters.fandom.com/wiki/Brand%27s_Gear,50,0.43,0
58,Uncommon,45/75,超化秘伝フンヌノフンカ,"Funnunofunka, Secret Hyper",Fire,DM24-RP1,"https://duelmasters.fandom.com/wiki/Funnunofunka,_Secret_Hyper",50,0.43,0
59,Uncommon,46/75,森翠月 ブロンズアーム,"Bronze-Arm, Forest Green Moon",Nature,DM24-RP1,"https://duelmasters.fandom.com/wiki/Bronze-Arm,_Forest_Green_Moon",50,0.43,0
60,Uncommon,47/75,貪食ハエトリグサ,Voracious Haetorigusa,Nature,DM24-RP1,https://duelmasters.fandom.com/wiki/Voracious_Haetorigusa,50,0.43,0
61,Uncommon,48/75,バンカー・アントリオン,Bunker Antlion,Nature,DM24-RP1,https://duelmasters.fandom.com/wiki/Bunker_Antlion,80,0.7,0
62,Uncommon,49/75,熱愛妖精バニタス,"Banitas, Devotee Faerie",Nature,DM24-RP1,"https://duelmasters.fandom.com/wiki/Banitas,_Devotee_Faerie",50,0.43,0
63,Uncommon,50/75,超化秘伝モリノカナシミ,"Morinokanashimi, Secret Hyper",Nature,DM24-RP1,"https://duelmasters.fandom.com/wiki/Morinokanashimi,_Secret_Hyper",50,0.43,0
64,Common,51/75,暗黒剣フラヴナグニル,"Flavnagnir, Darkness Sword",Colourless,DM24-RP1,"https://duelmasters.fandom.com/wiki/Flavnagnir,_Darkness_Sword",30,0.26,0
65,Common,52/75,猛戸の伝道師クーンタ,"Kuunta, Furious Gate Enforcer",Light,DM24-RP1,"https://duelmasters.fandom.com/wiki/Kuunta,_Furious_Gate_Enforcer",30,0.26,0
66,Common,53/75,宣凶師マ・モーレ,"Ma More, the Explorer",Light,DM24-RP1,"https://duelmasters.fandom.com/wiki/Ma_More,_the_Explorer",30,0.26,0
67,Common,54/75,予言者ケイス,"Case, the Oracle",Light,DM24-RP1,"https://duelmasters.fandom.com/wiki/Case,_the_Oracle",30,0.26,0
68,Common,55/75,超化の守護者レイガー,"Reiga, Hyper Guardian",Light,DM24-RP1,"https://duelmasters.fandom.com/wiki/Reiga,_Hyper_Guardian",30,0.26,0
69,Common,56/75,朱玉樹,Garnet Tree,Light,DM24-RP1,https://duelmasters.fandom.com/wiki/Garnet_Tree,30,0.26,0
70,Common,57/75,超化秘伝ヨロコビノウタ,"Yorokobinouta, Secret Hyper",Light,DM24-RP1,"https://duelmasters.fandom.com/wiki/Yorokobinouta,_Secret_Hyper",30,0.26,0
71,Common,58/75,バショウ・シチゴマスター,Bashou Shichigomaster,Water,DM24-RP1,https://duelmasters.fandom.com/wiki/Bashou_Shichigomaster,30,0.26,0
72,Common,59/75,アクア・ハンドガン,Aqua Handgun,Water,DM24-RP1,https://duelmasters.fandom.com/wiki/Aqua_Handgun,30,0.26,0
73,Common,60/75,ルナ・ブルーバード,Luna Bluebird,Water,DM24-RP1,https://duelmasters.fandom.com/wiki/Luna_Bluebird,30,0.26,0
74,Common,61/75,茶麗音愛ソトハネ,"Sotohane, Tea Beautiful Music Love",Water,DM24-RP1,"https://duelmasters.fandom.com/wiki/Sotohane,_Tea_Beautiful_Music_Love",50,0.43,0
75,Common,62/75,ビリビリ・ジェリー,Biribiri Jelly,Water,DM24-RP1,https://duelmasters.fandom.com/wiki/Biribiri_Jelly,30,0.26,0
76,Common,63/75,汽球男,Balloon Man,Darkness,DM24-RP1,https://duelmasters.fandom.com/wiki/Balloon_Man,30,0.26,0
77,Common,64/75,タブ=タラウプ,Tub = Taraupu,Darkness,DM24-RP1,https://duelmasters.fandom.com/wiki/Tub_%3D_Taraupu,30,0.26,0
78,Common,65/75,シックル＝シーク,Sickle = Sick,Darkness,DM24-RP1,https://duelmasters.fandom.com/wiki/Sickle_%3D_Sick,80,0.7,0
79,Common,66/75,十寸人形イチマツ,"Ichimatsu, Ten Feet Doll",Darkness,DM24-RP1,"https://duelmasters.fandom.com/wiki/Ichimatsu,_Ten_Feet_Doll",80,0.7,0
80,Common,67/75,解盗プーパン,"Pupin, Dismantling Thief",Fire,DM24-RP1,"https://duelmasters.fandom.com/wiki/Pupin,_Dismantling_Thief",30,0.26,0
81,Common,68/75,小さな鍛冶屋メット,"Mett, Little Blacksmith",Fire,DM24-RP1,"https://duelmasters.fandom.com/wiki/Mett,_Little_Blacksmith",30,0.26,0
82,Common,69/75,オールトザウルス,Oortsaurus,Fire,DM24-RP1,https://duelmasters.fandom.com/wiki/Oortsaurus,30,0.26,0
83,Common,70/75,ボルシャック・疾・ピピッチ,Bolshack Totto Pipicchi,Fire,DM24-RP1,https://duelmasters.fandom.com/wiki/Bolshack_Totto_Pipicchi,50,0.43,0
84,Common,71/75,ライラ・踊・ラッタ,Lyla Samba Latta,Fire,DM24-RP1,https://duelmasters.fandom.com/wiki/Lyla_Samba_Latta,320,2.78,0
85,Common,72/75,シェル・アンラーク,Shell Unrack,Nature,DM24-RP1,https://duelmasters.fandom.com/wiki/Shell_Unrack,30,0.26,0
86,Common,73/75,雪狩の斧,Saberkiller Axe,Nature,DM24-RP1,https://duelmasters.fandom.com/wiki/Saberkiller_Axe,30,0.26,0
87,Common,74/75,セイシュンマッタダケ,Seishunmattadake,Nature,DM24-RP1,https://duelmasters.fandom.com/wiki/Seishunmattadake,30,0.26,0
88,Common,75/75,冒険妖精ポレキチ,"Pollikichi, Adventure Faerie",Nature,DM24-RP1,"https://duelmasters.fandom.com/wiki/Pollikichi,_Adventure_Faerie",50,0.43,0
89,Secret Rare,(秘)1/(秘)22,光喜の夜エルボロム,"Elbollom, Night of Joyful Light",Light,DM24-RP1,"https://duelmasters.fandom.com/wiki/Elbollom,_Night_of_Joyful_Light",420,3.65,0
90,Secret Rare,(秘)2/(秘)22,邪魂の王道ジャシン帝,"Jashin Emperor, Abyss King",Darkness,DM24-RP1,"https://duelmasters.fandom.com/wiki/Jashin_Emperor,_Abyss_King",980,8.53,0
91,Secret Rare,(秘)3/(秘)22,獲銀月ペトローバ,"Petrova, Capturing Silver Moon",Light,DM24-RP1,"https://duelmasters.fandom.com/wiki/Petrova,_Capturing_Silver_Moon",1480,12.88,0
92,Secret Rare,(秘)4/(秘)22,楽識の夜フミビロム,"Fumibillom, Night of Enjoyable Knowledge",Water,DM24-RP1,"https://duelmasters.fandom.com/wiki/Fumibillom,_Night_of_Enjoyable_Knowledge",420,3.65,0
93,Secret Rare,(秘)5/(秘)22,超霊淵ヤバーダン＝ロウ,"Yabadan = Low, Hyper Soul Abyss",Darkness,DM24-RP1,"https://duelmasters.fandom.com/wiki/Yabadan_%3D_Low,_Hyper_Soul_Abyss",980,8.53,0
94,Secret Rare,(秘)6/(秘)22,炎怒の夜アゲブロム,"Agebullom, Night of Flaming Anger",Fire,DM24-RP1,"https://duelmasters.fandom.com/wiki/Agebullom,_Night_of_Flaming_Anger",500,4.35,0
95,Secret Rare,(秘)7/(秘)22,哀樹の夜シンベロム,"Shinbellom, Night of Sorrowful Tree",Nature,DM24-RP1,"https://duelmasters.fandom.com/wiki/Shinbellom,_Night_of_Sorrowful_Tree",780,6.79,0
96,Secret Rare,(秘)8/(秘)22,光喜神官ジョナス,"Jonas, Joyful Light Priest",Light/Darkness,DM24-RP1,"https://duelmasters.fandom.com/wiki/Jonas,_Joyful_Light_Priest",320,2.78,0
97,Secret Rare,(秘)9/(秘)22,炎怒神官アンゲロス,"Angelos, Flaming Anger Priest",Light/Fire,DM24-RP1,"https://duelmasters.fandom.com/wiki/Angelos,_Flaming_Anger_Priest",320,2.78,0
98,Secret Rare,(秘)10/(秘)22,楽識神官プレジール,"Plaisir, Enjoyable Knowledge Priest",Water/Fire,DM24-RP1,"https://duelmasters.fandom.com/wiki/Plaisir,_Enjoyable_Knowledge_Priest",780,6.79,0
99,Secret Rare,(秘)11/(秘)22,哀樹の夜神官グリッファ,"Griffa, Sorrowful Tree Priest",Water/Nature,DM24-RP1,"https://duelmasters.fandom.com/wiki/Griffa,_Sorrowful_Tree_Priest",980,8.53,0
100,Secret Rare,(秘)12/(秘)22,三従士フォック＝ンプス＝アライフ,"Fock = Nps = Alife, Three Musketeers",Darkness/Nature,DM24-RP1,"https://duelmasters.fandom.com/wiki/Fock_%3D_Nps_%3D_Alife,_Three_Musketeers",220,1.91,0
101,Secret Rare,(秘)13/(秘)22,獲銀月ミール,"Miele, Capturing Silver Moon",Light,DM24-RP1,"https://duelmasters.fandom.com/wiki/Miele,_Capturing_Silver_Moon",180,1.57,0
102,Secret Rare,(秘)14/(秘)22,文藍月スナイパー,"Sniper, Elegant Blue Moon",Water,DM24-RP1,"https://duelmasters.fandom.com/wiki/Sniper,_Elegant_Blue_Moon",180,1.57,0
103,Secret Rare,(秘)15/(秘)22,霊淵ゴツンマ=ダンマ,"Gostunma = Dhamma, Soul Abyss",Darkness,DM24-RP1,"https://duelmasters.fandom.com/wiki/Gostunma_%3D_Dhamma,_Soul_Abyss",1480,12.88,0
104,Secret Rare,(秘)16/(秘)22,揚紅月ボルカノドン,"Volcanodon, Uplifting Crimson Moon",Fire,DM24-RP1,"https://duelmasters.fandom.com/wiki/Volcanodon,_Uplifting_Crimson_Moon",220,1.91,0
105,Secret Rare,(秘)17/(秘)22,森翠月 モスキート,"Mosquito, Forest Green Moon",Nature,DM24-RP1,"https://duelmasters.fandom.com/wiki/Mosquito,_Forest_Green_Moon",320,2.78,0
106,Secret Rare,(秘)18/(秘)22,獲銀月ラ・ウラ・ギガ,"La Ura Giga, Capturing Silver Moon",Light,DM24-RP1,"https://duelmasters.fandom.com/wiki/La_Ura_Giga,_Capturing_Silver_Moon",180,1.57,0
107,Secret Rare,(秘)19/(秘)22,文藍月スケルハンター,"Skullhunter, Elegant Blue Moon",Water,DM24-RP1,"https://duelmasters.fandom.com/wiki/Skullhunter,_Elegant_Blue_Moon",180,1.57,0
108,Secret Rare,(秘)20/(秘)22,霊淵スゴーチ＝トートロット,"Sugochi = Totorot, Soul Abyss",Darkness,DM24-RP1,"https://duelmasters.fandom.com/wiki/Sugochi_%3D_Totorot,_Soul_Abyss",320,2.78,0
109,Secret Rare,(秘)21/(秘)22,揚紅月フレイムバーン,"Flameburn, Uplifing Crimson Moon",Fire,DM24-RP1,"https://duelmasters.fandom.com/wiki/Flameburn,_Uplifing_Crimson_Moon",180,1.57,0
110,Secret Rare,(秘)22/(秘)22,森翠月 ブロンズアーム,"Bronze-Arm, Forest Green Moon",Nature,DM24-RP1,"https://duelmasters.fandom.com/wiki/Bronze-Arm,_Forest_Green_Moon",180,1.57,0
111,Character Premium Rare,TD1/TD3,勝利宣言鬼丸「覇」,"Onimaru ""Head"", Victory Rush",Fire,DM24-RP1,"https://duelmasters.fandom.com/wiki/Onimaru_%22Head%22,_Victory_Rush",1780,15.49,0
112,Character Premium Rare,TD2/TD3,龍世界〜龍の降臨する地〜,Dragon World ~The Land Where Dragons Descend~,Fire,DM24-RP1,https://duelmasters.fandom.com/wiki/Dragon_World_~The_Land_Where_Dragons_Descend~,220,1.91,0
113,Character Premium Rare,TD3/TD3,龍の呼び声,Call for Dragons,Nature,DM24-RP1,https://duelmasters.fandom.com/wiki/Call_for_Dragons,320,2.78,0
114,Gold Treasure,SP1/SP4,龍頭星雲人,Dragon Head Nebula Man / Zero Birthday,Darkness,DM24-RP1,https://duelmasters.fandom.com/wiki/Dragon_Head_Nebula_Man_/_Zero_Birthday,1480,12.88,0
115,Gold Treasure,SP2/SP5,終末縫合王ザ=キラー・キーナリー,"The=Killer Kinari, Doomsday Sutured King",Water/Darkness/Nature,DM24-RP1,"https://duelmasters.fandom.com/wiki/The%3DKiller_Kinari,_Doomsday_Sutured_King",24800,215.76,0
116,Gold Treasure,SP3/SP5,勝熱と弾丸と自由の決断,Perfect Jokers,Colourless,DM24-RP1,https://duelmasters.fandom.com/wiki/Perfect_Jokers,2480,21.58,0
117,Gold Treasure,SP4/SP5,烈火大聖ソンクン,"Sonkun, Blazing Fire Great Saint",Fire,DM24-RP1,"https://duelmasters.fandom.com/wiki/Sonkun,_Blazing_Fire_Great_Saint",2980,25.93,0
118,Gold Treasure,SP5/SP5,終末王秘伝オリジナルフィナーレ,"Original Finale, Secret Doomsday King",Water/Darkness/Nature,DM24-RP1,"https://duelmasters.fandom.com/wiki/Original_Finale,_Secret_Doomsday_King",3480,29.58,0
119,Silver Treasure,TR1/TR11,終末縫合王ミカドレオ,"Mikadoleo, Doomsday Sutured King",Water/Darkness/Nature,DM24-RP1,"https://duelmasters.fandom.com/wiki/Mikadoleo,_Doomsday_Sutured_King",500,4.35,0
120,Silver Treasure,TR2/TR11,神聖龍エモーショナル・ハードコア,"Emotional Hardcore, Sacred Dragon",Light,DM24-RP1,"https://duelmasters.fandom.com/wiki/Emotional_Hardcore,_Sacred_Dragon",1780,15.49,0
121,Silver Treasure,TR3/TR11,シェケダン・ドメチアーレ,Shakedown Domeciale,Light,DM24-RP1,https://duelmasters.fandom.com/wiki/Shakedown_Domeciale,420,3.65,0
122,Silver Treasure,TR4/TR11,漆黒の深淵ジャシン帝,"Jashin Emperor, Abyssal Darkness",Darkness,DM24-RP1,"https://duelmasters.fandom.com/wiki/Jashin_Emperor,_Abyssal_Darkness",1480,12.88,0
123,Silver Treasure,TR5/TR11,龍星装者“B-我”ライザ,"Balga Raiser, Dragonic Meteor Armored",Fire,DM24-RP1,"https://duelmasters.fandom.com/wiki/Balga_Raiser,_Dragonic_Meteor_Armored",180,1.57,0
124,Silver Treasure,TR6/TR11,グラディアン・バレット・ドラゴン,Gradian Bullet Dragon,Fire,DM24-RP1,https://duelmasters.fandom.com/wiki/Gradian_Bullet_Dragon,220,1.91,0
125,Silver Treasure,TR7/TR11,カブトリアル・クーガ,Kabutorial Kuga / Mystery Disaster,Nature,DM24-RP1,https://duelmasters.fandom.com/wiki/Kabutorial_Kuga_/_Mystery_Disaster,500,4.35,0
126,Silver Treasure,TR8/TR11,巨進の超人,Jinaburi Giant,Nature,DM24-RP1,https://duelmasters.fandom.com/wiki/Jinaburi_Giant,220,1.91,0
127,Silver Treasure,TR9/TR11,劇場戦艦カァテンコヲル,"Katenkowol, Theater Battleship",Water/Fire,DM24-RP1,"https://duelmasters.fandom.com/wiki/Katenkowol,_Theater_Battleship",180,1.57,0
128,Silver Treasure,TR10/TR11,キユリのASMラジオ,Kiyuri's ASMRadio,Nature,DM24-RP1,https://duelmasters.fandom.com/wiki/Kiyuri%27s_ASMRadio,420,3.65,0
129,Silver Treasure,TR11/TR11,百威と族絆の決断,Perfect Freestyle,Light/Nature,DM24-RP1,https://duelmasters.fandom.com/wiki/Perfect_Freestyle,680,5.92,0
130,Black Treasure,T1/T12,深淵の文暴具ケシカス＝カース,"Keshikas = Kas, Abyssal Stationary",Darkness,DM24-RP1,"https://duelmasters.fandom.com/wiki/Keshikas_%3D_Kas,_Abyssal_Stationary",120,1.04,0
131,Black Treasure,T2/T12,提督の精霊龍ボンソワール,"Bonsoir, Dragon Elemental Admiral",Light,DM24-RP1,"https://duelmasters.fandom.com/wiki/Bonsoir,_Dragon_Elemental_Admiral",80,0.7,0
132,Black Treasure,T3/T12,罪無ドロキオ垓,"Dorokio Gai, Climb",Water,DM24-RP1,"https://duelmasters.fandom.com/wiki/Dorokio_Gai,_Climb",80,0.7,0
133,Black Treasure,T4/T12,神出鬼没ピットデル,"Pittdel, Death Devil",Water,DM24-RP1,"https://duelmasters.fandom.com/wiki/Pittdel,_Death_Devil",80,0.7,0
134,Black Treasure,T5/T12,Disノメノン,Disnomenon,Water/Fire/Nature,DM24-RP1,https://duelmasters.fandom.com/wiki/Disnomenon,80,0.7,0
135,Black Treasure,T6/T12,飛ベル津バサ 「曲通風」,"Magatsukaze, Toberutsubasa",Water,DM24-RP1,"https://duelmasters.fandom.com/wiki/Magatsukaze,_Toberutsubasa",80,0.7,0
136,Black Treasure,T7/T12,お騒がせチューザ,Disturbing Chuusa,Fire,DM24-RP1,https://duelmasters.fandom.com/wiki/Disturbing_Chuusa,180,1.57,0
137,Black Treasure,T8/T12,カンゴク入道,Kangoku Nyudo,Fire,DM24-RP1,https://duelmasters.fandom.com/wiki/Kangoku_Nyudo,220,1.91,0
138,Black Treasure,T9/T12,虹速ザ・ヴェルデ,"The Verde, Rainbow Sonic",Nature,DM24-RP1,"https://duelmasters.fandom.com/wiki/The_Verde,_Rainbow_Sonic",80,0.7,0
139,Black Treasure,T10/T12,リツイーギョ ＃桜＃満開,Retweegyo ＃Cherry ＃Full Bloom,Nature,DM24-RP1,https://duelmasters.fandom.com/wiki/Retweegyo_%EF%BC%83Cherry_%EF%BC%83Full_Bloom,50,0.43,0
140,Black Treasure,T11/T12,マッド・ギター,Mad Guitar,Darkness,DM24-RP1,https://duelmasters.fandom.com/wiki/Mad_Guitar,50,0.43,0
