No,Rarity,Id,Japanese Name,English Name,Civilization,Set,Reference,Price (Yen),Price (SGD),Qty
33,Very Rare,33/89,アリスの突撃インタビュー,Alice's Assault Interview,Light/Darkness/Fire,DM24-EX1,https://duelmasters.fandom.com/wiki/Alice%27s_Assault_Interview,180,1.57,0
34,Very Rare,34/89,グランメゾン・ドゥ・メイ様の日常,Grand Maison De Mei's Daily Life,Light/Fire/Nature,DM24-EX1,https://duelmasters.fandom.com/wiki/Grand_Maison_De_Mei%27s_Daily_Life,120,1.04,0
35,Very Rare,35/89,ハラグロX☆行っくよー!,Haraguro X ☆ Let's Go!,Water/Fire/Nature,DM24-EX1,https://duelmasters.fandom.com/wiki/Haraguro_X_%E2%98%86_Let%27s_Go!,120,1.04,0
36,Rare,36/89,カシス・パイン,Cassis Pine / ❤︎ My Spark will make you Meromero,Light,DM24-EX1,https://duelmasters.fandom.com/wiki/Cassis_Pine_/_%E2%9D%A4%EF%B8%8E_My_Spark_will_make_you_Meromero,80,0.7,0
37,Rare,37/89,マーシャル・クイーン,Marshall Queen,Water,DM24-EX1,https://duelmasters.fandom.com/wiki/Marshall_Queen,120,1.04,0
38,Rare,38/89,冥土人形ウォカンナ・ピエール,"Wocanna Pierr, Maid Doll",Water,DM24-EX1,"https://duelmasters.fandom.com/wiki/Wocanna_Pierr,_Maid_Doll",80,0.7,0
39,Rare,39/89,忘却人形ラビオール,"Rabiol, Forgetting Doll",Darkness,DM24-EX1,"https://duelmasters.fandom.com/wiki/Rabiol,_Forgetting_Doll",80,0.7,0
40,Rare,40/89,冥土人形アカイブ・ヤップップ,"Archive Yappupp, Maid Doll",Darkness,DM24-EX1,"https://duelmasters.fandom.com/wiki/Archive_Yappupp,_Maid_Doll",120,1.04,0
41,Rare,41/89,氷打の妖精,Icing Faerie / Giant Impact,Nature,DM24-EX1,https://duelmasters.fandom.com/wiki/Icing_Faerie_/_Giant_Impact,80,0.7,0
42,Rare,42/89,幻獣提督ウー・ワンダフォー,"Yu Wandafor, Phantom Beast Admiral",Nature,DM24-EX1,"https://duelmasters.fandom.com/wiki/Yu_Wandafor,_Phantom_Beast_Admiral",80,0.7,0
43,Rare,43/89,激烈元気モーニンジョー,"Morning Joe, Furiously Energetic",Nature,DM24-EX1,"https://duelmasters.fandom.com/wiki/Morning_Joe,_Furiously_Energetic",120,1.04,0
44,Rare,44/89,眠りの森のメイ様,"Miss Mei, Forest of Sleeping",Nature,DM24-EX1,"https://duelmasters.fandom.com/wiki/Miss_Mei,_Forest_of_Sleeping",80,0.7,0
45,Rare,45/89,配膳犬のトレス,Tress the Serving Dog,Nature,DM24-EX1,https://duelmasters.fandom.com/wiki/Tress_the_Serving_Dog,120,1.04,0
46,Rare,46/89,星光の旋律ベルファーレ,"Belufare, Starlight's Melody",Light/Water,DM24-EX1,"https://duelmasters.fandom.com/wiki/Belufare,_Starlight%27s_Melody",80,0.7,0
47,Rare,47/89,暴発秘宝ベンゾ,"Benzo, the Hidden Fury / Outburst of the Planetary Dragon",Light,DM24-EX1,"https://duelmasters.fandom.com/wiki/Benzo,_the_Hidden_Fury_/_Outburst_of_the_Planetary_Dragon",120,1.04,0
48,Rare,48/89,ダーク・鎌・ルピア,Dark Scythe Lupia,Darkness/Fire,DM24-EX1,https://duelmasters.fandom.com/wiki/Dark_Scythe_Lupia,80,0.7,0
49,Rare,49/89,完璧妖精エールX,"Yell X, Idol Faerie",Fire/Nature,DM24-EX1,"https://duelmasters.fandom.com/wiki/Yell_X,_Idol_Faerie",80,0.7,0
50,Rare,50/89,ハンプティ・ルピア,Humpty Lupia,Light/Darkness/Fire,DM24-EX1,https://duelmasters.fandom.com/wiki/Humpty_Lupia,220,1.91,0
51,Rare,51/89,ピザスターのアンティハムト,Pizzastar's Antihamuto,Light/Fire/Nature,DM24-EX1,https://duelmasters.fandom.com/wiki/Pizzastar%27s_Antihamuto,120,1.04,0
52,Uncommon,52/89,ソムリエ猫のアペリチフ,Aperitif the Sommelier Cat,Light,DM24-EX1,https://duelmasters.fandom.com/wiki/Aperitif_the_Sommelier_Cat,50,0.43,0
53,Uncommon,53/89,カシス・オレンジ,Cassis Orange / ❤︎ Everyone who supports gives me Energy,Water,DM24-EX1,https://duelmasters.fandom.com/wiki/Cassis_Orange_/_%E2%9D%A4%EF%B8%8E_Everyone_who_supports_gives_me_Energy,120,1.04,0
54,Uncommon,54/89,ブルー・ハワイ,Blue Hawaii,Water,DM24-EX1,https://duelmasters.fandom.com/wiki/Blue_Hawaii,80,0.7,0
55,Uncommon,55/89,マリブ・リッキー,Malibu Rickey,Water,DM24-EX1,https://duelmasters.fandom.com/wiki/Malibu_Rickey,50,0.43,0
56,Uncommon,56/89,ブラック・トルネード,Black Tornado,Water,DM24-EX1,https://duelmasters.fandom.com/wiki/Black_Tornado,50,0.43,0
57,Uncommon,57/89,チェシャ・ルピア,Cheshire Lupia,Darkness,DM24-EX1,https://duelmasters.fandom.com/wiki/Cheshire_Lupia,50,0.43,0
58,Uncommon,58/89,冥土人形ロッカ・マグナム,"Rocca Magnum, Maid Doll",Darkness,DM24-EX1,"https://duelmasters.fandom.com/wiki/Rocca_Magnum,_Maid_Doll",120,1.04,0
59,Uncommon,59/89,ルピア&ガ:ナテハ,Lupia and Ga:Nateha,Darkness,DM24-EX1,https://duelmasters.fandom.com/wiki/Lupia_and_Ga:Nateha,120,1.04,0
60,Uncommon,60/89,特攻人形ジェニー,"Jenny, the Suicide Doll",Darkness,DM24-EX1,"https://duelmasters.fandom.com/wiki/Jenny,_the_Suicide_Doll",50,0.43,0
61,Uncommon,61/89,完璧妖精ビスカX,"Bisca X, Idol Faerie / ""Burn, burn, bang!""",Fire,DM24-EX1,"https://duelmasters.fandom.com/wiki/Bisca_X,_Idol_Faerie_/_%22Burn,_burn,_bang!%22",80,0.7,0
62,Uncommon,62/89,恋愛妖精アジサイ,"Ajisai, Love Faerie",Nature,DM24-EX1,"https://duelmasters.fandom.com/wiki/Ajisai,_Love_Faerie",50,0.43,0
63,Uncommon,63/89,妖精のイザナイ オーロラ,"Aurora, Izanai's Invitation",Nature,DM24-EX1,"https://duelmasters.fandom.com/wiki/Aurora,_Izanai%27s_Invitation",80,0.7,0
64,Uncommon,64/89,完璧妖精ゴメスX,"Gomez X, Idol Faerie",Nature,DM24-EX1,"https://duelmasters.fandom.com/wiki/Gomez_X,_Idol_Faerie",50,0.43,0
65,Uncommon,65/89,森夢のイザナイ メイ様,"Meisama, Izanai's Forest Dream",Nature,DM24-EX1,"https://duelmasters.fandom.com/wiki/Meisama,_Izanai%27s_Forest_Dream",80,0.7,0
66,Uncommon,66/89,わかりミーア♥,Wakamimeer♥,Nature,DM24-EX1,https://duelmasters.fandom.com/wiki/Wakamimeer%E2%99%A5,50,0.43,0
67,Uncommon,67/89,桜風妖精ステップル,"Stepple, Cherry Blossom Wind Faerie",Nature,DM24-EX1,"https://duelmasters.fandom.com/wiki/Stepple,_Cherry_Blossom_Wind_Faerie",80,0.7,0
68,Uncommon,68/89,ルピア炎鬼,Lupia Enki,Darkness/Fire,DM24-EX1,https://duelmasters.fandom.com/wiki/Lupia_Enki,80,0.7,0
69,Uncommon,69/89,応援妖精エール,"Yell, Cheering Faerie / Please support us together!",Fire,DM24-EX1,"https://duelmasters.fandom.com/wiki/Yell,_Cheering_Faerie_/_Please_support_us_together!",80,0.7,0
70,Common,70/89,注文猫のウェイ,Wai the Order Cat,Light,DM24-EX1,https://duelmasters.fandom.com/wiki/Wai_the_Order_Cat,50,0.43,0
71,Common,71/89,カシス・ソーダ,Cassis Soda / ♥ We will give everyone energy,Water,DM24-EX1,https://duelmasters.fandom.com/wiki/Cassis_Soda_/_%E2%99%A5_We_will_give_everyone_energy,30,0.26,0
72,Common,72/89,滑奏！Eine&氷駆,Slippery Play! Eine and Curling,Water,DM24-EX1,https://duelmasters.fandom.com/wiki/Slippery_Play!_Eine_and_Curling,30,0.26,0
73,Common,73/89,コスモ・ポリタン,Cosmo Politan,Water,DM24-EX1,https://duelmasters.fandom.com/wiki/Cosmo_Politan,30,0.26,0
74,Common,74/89,冥土人形パーチェス・モールス,"Purchase Morse, Maid Doll",Darkness,DM24-EX1,"https://duelmasters.fandom.com/wiki/Purchase_Morse,_Maid_Doll",50,0.43,0
75,Common,75/89,麗迭人形ジェニー,"Jenny, Beautiful Delivery Doll",Darkness,DM24-EX1,"https://duelmasters.fandom.com/wiki/Jenny,_Beautiful_Delivery_Doll",30,0.26,0
76,Common,76/89,人形の裏技ペット・パペット,"Pet Puppet, Puppet Trick",Darkness,DM24-EX1,"https://duelmasters.fandom.com/wiki/Pet_Puppet,_Puppet_Trick",30,0.26,0
77,Common,77/89,ジェニーの黒像,Jenny's Shadow,Darkness,DM24-EX1,https://duelmasters.fandom.com/wiki/Jenny%27s_Shadow,30,0.26,0
78,Common,78/89,ファイン・襲・ピヨッチ,"Fine Shoot Piyocchi / ""Raging Dragon is Immortal!""",Fire,DM24-EX1,https://duelmasters.fandom.com/wiki/Fine_Shoot_Piyocchi_/_%22Raging_Dragon_is_Immortal!%22,50,0.43,0
79,Common,79/89,ボルシャック・爆・ルピア,Bolshack Strike Lupia,Fire,DM24-EX1,https://duelmasters.fandom.com/wiki/Bolshack_Strike_Lupia,30,0.26,0
80,Common,80/89,マジシャン・ルピア,Magician Lupia,Fire,DM24-EX1,https://duelmasters.fandom.com/wiki/Magician_Lupia,80,0.7,0
81,Common,81/89,完璧妖精オチャッピィX,"Ochappi X, Idol Faerie / Choco Trap!",Nature,DM24-EX1,"https://duelmasters.fandom.com/wiki/Ochappi_X,_Idol_Faerie_/_Choco_Trap!",50,0.43,0
82,Common,82/89,ダイヤモンド・カスケード,Diamond Cascade,Nature,DM24-EX1,https://duelmasters.fandom.com/wiki/Diamond_Cascade,30,0.26,0
83,Common,83/89,開運うれぴーマネッキー,Good Luck Happy Manecky,Nature,DM24-EX1,https://duelmasters.fandom.com/wiki/Good_Luck_Happy_Manecky,30,0.26,0
84,Common,84/89,霞み妖精ジャスミン,"Jasmine, Mist Faerie",Nature,DM24-EX1,"https://duelmasters.fandom.com/wiki/Jasmine,_Mist_Faerie",30,0.26,0
85,Common,85/89,大冒犬ヤッタルワン,"Yattar Wan GS, Adventuring Fox",Nature,DM24-EX1,"https://duelmasters.fandom.com/wiki/Yattar_Wan_GS,_Adventuring_Fox",30,0.26,0
86,Common,86/89,エメラルド・クーラー,Emerald Cooler,Light/Water,DM24-EX1,https://duelmasters.fandom.com/wiki/Emerald_Cooler,80,0.7,0
87,Common,87/89,チャラ・ルピア,Chara Lupia,Light/Fire,DM24-EX1,https://duelmasters.fandom.com/wiki/Chara_Lupia,50,0.43,0
88,Common,88/89,ブレイン・タッチ,Brain Touch,Water/Darkness,DM24-EX1,https://duelmasters.fandom.com/wiki/Brain_Touch,30,0.26,0
89,Common,89/89,眼鏡妖精コモリ,"Komori, Glasses Faerie",Water/Nature,DM24-EX1,"https://duelmasters.fandom.com/wiki/Komori,_Glasses_Faerie",30,0.26,0
90,Secret Rare,(秘)1/(秘)5,龍后麗姫マーシャル・プリンセス,"Marshall Princess, Dragon Queen Beautiful Princess",Light/Water,DM24-EX1,"https://duelmasters.fandom.com/wiki/Marshall_Princess,_Dragon_Queen_Beautiful_Princess",1280,11.14,0
91,Secret Rare,(秘)2/(秘)5,龍后人形メアリー・ジェニー,"Mary Jenny, Dragon Queen Doll",Water/Darkness,DM24-EX1,"https://duelmasters.fandom.com/wiki/Mary_Jenny,_Dragon_Queen_Doll",7980,69.43,0
92,Secret Rare,(秘)3/(秘)5,龍后凰翔クイーン・ルピア,"Queen Lupia, Dragon Queen Phoenix",Light/Darkness/Fire,DM24-EX1,"https://duelmasters.fandom.com/wiki/Queen_Lupia,_Dragon_Queen_Phoenix",6980,60.73,0
93,Secret Rare,(秘)4/(秘)5,龍后幻獣パティシエ・メイ様,"Pastry Chef Meisama, Dragon Queen Phantom Beast",Light/Fire/Nature,DM24-EX1,"https://duelmasters.fandom.com/wiki/Pastry_Chef_Meisama,_Dragon_Queen_Phantom_Beast",2480,21.58,0
94,Secret Rare,(秘)5/(秘)5,龍后妖精エリカッチュX,"Erikatchu X, Dragon Queen Faerie",Water/Fire/Nature,DM24-EX1,"https://duelmasters.fandom.com/wiki/Erikatchu_X,_Dragon_Queen_Faerie",2480,21.58,0
95,Character Premium Treasure,PR1/PR5,煌龍サッヴァーク,Kirazeus Savark,Light,DM24-EX1,https://duelmasters.fandom.com/wiki/Kirazeus_Savark,220,1.91,0
96,Character Premium Treasure,PR2/PR5,メガ・マグマ・ドラゴン,Mega Magma Dragon,Fire,DM24-EX1,https://duelmasters.fandom.com/wiki/Mega_Magma_Dragon,220,1.91,0
97,Character Premium Treasure,PR3/PR5,地封龍ギャイア,"Gyaia, Ground Seal Dragon",Nature,DM24-EX1,"https://duelmasters.fandom.com/wiki/Gyaia,_Ground_Seal_Dragon",980,8.53,0
98,Character Premium Treasure,PR4/PR5,流星のガイアッシュ・カイザー,"Gaiash Kaiser, the Meteor",Water/Nature,DM24-EX1,"https://duelmasters.fandom.com/wiki/Gaiash_Kaiser,_the_Meteor",2980,25.93,0
99,Character Premium Treasure,PR5/PR5,悪魔龍ダークマスターズ,"Dark Masters, Demon Dragon",Darkness,DM24-EX1,"https://duelmasters.fandom.com/wiki/Dark_Masters,_Demon_Dragon",500,4.35,0
100,Gold Treasure,SP1/SP8,「勝利」の頂カイザー「刃鬼」,"Kaiser ""Baki"", Zenith of ""Victory""",Water/Fire/Nature,DM24-EX1,"https://duelmasters.fandom.com/wiki/Kaiser_%22Baki%22,_Zenith_of_%22Victory%22",29800,259.26,0
101,Gold Treasure,SP2/SP8,∞龍ゲンムエンペラー,"Genmu Emperor, Infinite Dragon",Water/Darkness,DM24-EX1,"https://duelmasters.fandom.com/wiki/Genmu_Emperor,_Infinite_Dragon",7980,69.43,0
102,Gold Treasure,SP3/SP8,鬼ヶ大王ジャオウガ,"Jaouga, Oniga Great King",Darkness/Fire,DM24-EX1,"https://duelmasters.fandom.com/wiki/Jaouga,_Oniga_Great_King",6980,60.73,0
103,Gold Treasure,SP4/SP8,「無月」の頂＄スザーク＄,"Zeni Szark $, Zenith of ""Moonless""",Darkness,DM24-EX1,"https://duelmasters.fandom.com/wiki/Zeni_Szark_$,_Zenith_of_%22Moonless%22",14800,128.76,0
104,Gold Treasure,SP5/SP8,英知と追撃の宝剣,Miraculous Plague,Water/Darkness,DM24-EX1,https://duelmasters.fandom.com/wiki/Miraculous_Plague,5980,52.03,0
105,Gold Treasure,SP6/SP8,芸魔隠狐カラクリバーシ,"Karakureversi, Geima Treacherous Fox",Water/Fire,DM24-EX1,"https://duelmasters.fandom.com/wiki/Karakureversi,_Geima_Treacherous_Fox",6980,60.73,0
106,Gold Treasure,SP7/SP8,コッコ・武・ルピア,Cocco Arm Lupia,Fire,DM24-EX1,https://duelmasters.fandom.com/wiki/Cocco_Arm_Lupia,7980,69.43,0
107,Gold Treasure,SP8/SP8,ブレイン・スラッシュ,Brain Slash,Water/Darkness,DM24-EX1,https://duelmasters.fandom.com/wiki/Brain_Slash,24800,215.76,0
