No,Rarity,Id,Japanese Name,English Name,Civilization,Set,Reference,Price (Yen),Price (SGD),Qty
89,Common,76/76,蔑如と覚悟,Demon's Low,Nature,DM24-RP3,https://duelmasters.fandom.com/wiki/Demon%27s_Low,30,0.26,0
90,Secret Dream Rare,DM1(秘)/DM1,ハイパー・ザ・ジョニー,Hyper the Johnny,Colourless,DM24-RP3,https://duelmasters.fandom.com/wiki/Hyper_the_Johnny,69800,607.26,0
91,Secret Rare,(秘)1/(秘)24,超天使ゴルドラン・ゴルギーニ,"Gordran Gorghini, Hyper Angel",Light,DM24-RP3,"https://duelmasters.fandom.com/wiki/Gordran_Gorghini,_Hyper_Angel",220,1.91,0
92,Secret Rare,(秘)2/(秘)24,喜びの夜エルボロム・ハッピー,"Elbollom Happy, Night of Happiness",Light,DM24-RP3,"https://duelmasters.fandom.com/wiki/Elbollom_Happy,_Night_of_Happiness",320,2.78,0
93,Secret Rare,(秘)3/(秘)24,楯教の求道者ザゼ・ゼーン,"Zaze Zane, Seeker of Shield Sect",Light,DM24-RP3,"https://duelmasters.fandom.com/wiki/Zaze_Zane,_Seeker_of_Shield_Sect",1280,11.14,0
94,Secret Rare,(秘)4/(秘)24,楽しみの夜フミビロム・パラダイス,"Fumibillom Paradise, Night of Enjoyment",Water,DM24-RP3,"https://duelmasters.fandom.com/wiki/Fumibillom_Paradise,_Night_of_Enjoyment",320,2.78,0
95,Secret Rare,(秘)5/(秘)24,ヨビニオン・ハルカス,Yobinion Hulcus,Water,DM24-RP3,https://duelmasters.fandom.com/wiki/Yobinion_Hulcus,980,8.53,0
96,Secret Rare,(秘)6/(秘)24,超暴淵ボウダン＝ロウ,"Boudan = Low, Hyper Violent Abyss",Darkness,DM24-RP3,"https://duelmasters.fandom.com/wiki/Boudan_%3D_Low,_Hyper_Violent_Abyss",320,2.78,0
97,Secret Rare,(秘)7/(秘)24,幽幻人形キヨ&ヨン&シー,"Kiyo, Yon and Shi, Phantom Dolls",Darkness,DM24-RP3,"https://duelmasters.fandom.com/wiki/Kiyo,_Yon_and_Shi,_Phantom_Dolls",680,5.92,0
98,Secret Rare,(秘)8/(秘)24,怒りの夜アゲブロム・バイオレンス,"Agebullom Violence, Night of Anger",Fire,DM24-RP3,"https://duelmasters.fandom.com/wiki/Agebullom_Violence,_Night_of_Anger",680,5.92,0
99,Secret Rare,(秘)9/(秘)24,疾駆竜ボルシャック・アッシュ・レイダー,"Bolshack Ashraider, Dashing Dragon",Fire,DM24-RP3,"https://duelmasters.fandom.com/wiki/Bolshack_Ashraider,_Dashing_Dragon",320,2.78,0
100,Secret Rare,(秘)10/(秘)24,哀しみの夜シンベロム・カタルシス,"Shinbellom Catharsis, Night of Sorrowness",Nature,DM24-RP3,"https://duelmasters.fandom.com/wiki/Shinbellom_Catharsis,_Night_of_Sorrowness",500,4.35,0
101,Secret Rare,(秘)11/(秘)24,ヨビニオン・マルル,Yobinion Malulu,Nature,DM24-RP3,https://duelmasters.fandom.com/wiki/Yobinion_Malulu,6980,60.73,0
102,Secret Rare,(秘)12/(秘)24,鬼火と魍魎の決断,Perfect Ogrelord,Darkness/Fire,DM24-RP3,https://duelmasters.fandom.com/wiki/Perfect_Ogrelord,780,6.79,0
103,Secret Rare,(秘)13/(秘)24,正義の逆転撃,Justice's Counterattack,Light,DM24-RP3,https://duelmasters.fandom.com/wiki/Justice%27s_Counterattack,180,1.57,0
104,Secret Rare,(秘)14/(秘)24,自由の逆転撃,Liberty's Counterattack,Water,DM24-RP3,https://duelmasters.fandom.com/wiki/Liberty%27s_Counterattack,220,1.91,0
105,Secret Rare,(秘)15/(秘)24,深淵の逆転撃,Abyssal Counterattack,Darkness,DM24-RP3,https://duelmasters.fandom.com/wiki/Abyssal_Counterattack,1480,12.88,0
106,Secret Rare,(秘)16/(秘)24,伝説の逆転撃,Legend's Counterattack,Fire,DM24-RP3,https://duelmasters.fandom.com/wiki/Legend%27s_Counterattack,320,2.78,0
107,Secret Rare,(秘)17/(秘)24,情熱の逆転撃,Passion's Counterattack,Nature,DM24-RP3,https://duelmasters.fandom.com/wiki/Passion%27s_Counterattack,580,5.05,0
108,Secret Rare,(秘)18/(秘)24,ベイビーポンの助,Babyponnosuke,Colourless,DM24-RP3,https://duelmasters.fandom.com/wiki/Babyponnosuke,580,5.05,0
109,Secret Rare,(秘)19/(秘)24,メトロ＝トロノーム,Metro = Tronomu,Darkness,DM24-RP3,https://duelmasters.fandom.com/wiki/Metro_%3D_Tronomu,180,1.57,0
110,Secret Rare,(秘)20/(秘)24,ロック・ポロン,Rock Pollon,Fire,DM24-RP3,https://duelmasters.fandom.com/wiki/Rock_Pollon,420,3.65,0
111,Secret Rare,(秘)21/(秘)24,寒さ知らずのムサムー,"Musamu, One Who Does Not Know Cold",Light,DM24-RP3,"https://duelmasters.fandom.com/wiki/Musamu,_One_Who_Does_Not_Know_Cold",180,1.57,0
112,Secret Rare,(秘)22/(秘)24,ツイン・シックス,Twin Six,Water,DM24-RP3,https://duelmasters.fandom.com/wiki/Twin_Six,420,3.65,0
113,Secret Rare,(秘)23/(秘)24,万能バンノー,"Banno, All-rounder",Colourless,DM24-RP3,"https://duelmasters.fandom.com/wiki/Banno,_All-rounder",180,1.57,0
114,Secret Rare,(秘)24/(秘)24,炎怒コアゲ,"Koage, Flaming Anger",Fire,DM24-RP3,"https://duelmasters.fandom.com/wiki/Koage,_Flaming_Anger",180,1.57,0
115,Character Premium Rare,TD1/TD3,「呪怨」の頂天サスペンス,"Suspense, Heavenly Zenith of ""Curse Resentment""",Darkness,DM24-RP3,"https://duelmasters.fandom.com/wiki/Suspense,_Heavenly_Zenith_of_%22Curse_Resentment%22",780,6.79,0
116,Character Premium Rare,TD2/TD3,邪侵入,Just In You,Darkness,DM24-RP3,https://duelmasters.fandom.com/wiki/Just_In_You,180,1.57,0
117,Character Premium Rare,TD3/TD3,チャラ・ルピア,Chara Lupia,Light/Fire,DM24-RP3,https://duelmasters.fandom.com/wiki/Chara_Lupia,120,1.04,0
118,Gold Treasure,SP1/SP5,MAX-Gジョラゴン,MAX-Gun Joragon,Nature,DM24-RP3,https://duelmasters.fandom.com/wiki/MAX-Gun_Joragon,1780,15.49,0
119,Gold Treasure,SP2/SP5,邪眼教皇ロマノフII世,"Romanov the 2nd, Demonic Eye Hierophant",Darkness,DM24-RP3,"https://duelmasters.fandom.com/wiki/Romanov_the_2nd,_Demonic_Eye_Hierophant",3980,34.63,0
120,Gold Treasure,SP3/SP5,ヴァルキリアス・武者・ムサシ「弐天」,"Valkyrias Musha Musashi ""Niten""",Light/Fire,DM24-RP3,https://duelmasters.fandom.com/wiki/Valkyrias_Musha_Musashi_%22Niten%22,5980,52.03,0
121,Gold Treasure,SP4/SP5,ピース・盾・ルピア,Peace Parry Lupia,Light,DM24-RP3,https://duelmasters.fandom.com/wiki/Peace_Parry_Lupia,3980,34.63,0
122,Gold Treasure,SP5/SP5,アポカリプス・デイ,Apocalypse Day,Light,DM24-RP3,https://duelmasters.fandom.com/wiki/Apocalypse_Day,1280,11.14,0
123,Silver Treasure,TR1/TR9,der`ZenMondo,"Der`Zen Mondo / ♪ With a Signature Move, Strongest are the Traces of a Dream",Water,DM24-RP3,"https://duelmasters.fandom.com/wiki/Der%60Zen_Mondo_/_%E2%99%AA_With_a_Signature_Move,_Strongest_are_the_Traces_of_a_Dream",500,4.35,0
124,Silver Treasure,TR2/TR9,「必然」の頂リュウセイ,"Ryusei, Zenith of ""Inevitability"" / ""It's my victory, of course!""",Fire,DM24-RP3,"https://duelmasters.fandom.com/wiki/Ryusei,_Zenith_of_%22Inevitability%22_/_%22It%27s_my_victory,_of_course!%22",980,8.53,0
125,Silver Treasure,TR3/TR9,覇帝なき侵略レッドゾーンF,"Redzone Formula, Overlordless Invasion",Fire,DM24-RP3,"https://duelmasters.fandom.com/wiki/Redzone_Formula,_Overlordless_Invasion",1480,12.88,0
126,Silver Treasure,TR4/TR9,アイアン・マンハッタン,Iron Manhattan,Fire,DM24-RP3,https://duelmasters.fandom.com/wiki/Iron_Manhattan,180,1.57,0
127,Silver Treasure,TR5/TR9,ドンジャングルS7,Donjungle Strong Seven,Nature,DM24-RP3,https://duelmasters.fandom.com/wiki/Donjungle_Strong_Seven,180,1.57,0
128,Silver Treasure,TR6/TR9,森夢龍フィオナ・フォレスト,"Fiona Forest, Forest Dream Dragon",Nature,DM24-RP3,"https://duelmasters.fandom.com/wiki/Fiona_Forest,_Forest_Dream_Dragon",180,1.57,0
129,Silver Treasure,TR7/TR9,芸魔龍王アメイジン,"Ameijin, Geima Dragon King",Water/Fire,DM24-RP3,"https://duelmasters.fandom.com/wiki/Ameijin,_Geima_Dragon_King",180,1.57,0
130,Silver Treasure,TR8/TR9,ブレードグレンオー・マックス,"Max, Crimson Blade Lord",Fire,DM24-RP3,"https://duelmasters.fandom.com/wiki/Max,_Crimson_Blade_Lord",180,1.57,0
131,Silver Treasure,TR9/TR9,プリプリズン,Priprison,Fire,DM24-RP3,https://duelmasters.fandom.com/wiki/Priprison,180,1.57,0
132,Black Treasure,T1/T12,ジャッジCREWニー,Judge CREW Knee,Colourless,DM24-RP3,https://duelmasters.fandom.com/wiki/Judge_CREW_Knee,120,1.04,0
133,Black Treasure,T2/T12,破界秘伝ナッシング・ゼロ,"Nothing Zero, Secret Destruction",Colourless,DM24-RP3,"https://duelmasters.fandom.com/wiki/Nothing_Zero,_Secret_Destruction",180,1.57,0
134,Black Treasure,T3/T12,ムシ無視のんのん,Mushimushinonnon / Heat enough to burn to Ash,Fire,DM24-RP3,https://duelmasters.fandom.com/wiki/Mushimushinonnon_/_Heat_enough_to_burn_to_Ash,80,0.7,0
135,Black Treasure,T4/T12,シャダンQ,Shadan Q,Colourless,DM24-RP3,https://duelmasters.fandom.com/wiki/Shadan_Q,120,1.04,0
136,Black Treasure,T5/T12,ビックラボック,Bikkura Box,Colourless,DM24-RP3,https://duelmasters.fandom.com/wiki/Bikkura_Box,50,0.43,0
137,Black Treasure,T6/T12,夢のジョー星,Joe Star of Dreams,Colourless,DM24-RP3,https://duelmasters.fandom.com/wiki/Joe_Star_of_Dreams,50,0.43,0
138,Black Treasure,T7/T12,SMAPON,Smapon,Fire,DM24-RP3,https://duelmasters.fandom.com/wiki/Smapon,50,0.43,0
139,Black Treasure,T8/T12,天体かんそ君,Tentaikansokun,Nature,DM24-RP3,https://duelmasters.fandom.com/wiki/Tentaikansokun,50,0.43,0
140,Black Treasure,T9/T12,タイク・タイソンズ,Tyke Tysons,Nature,DM24-RP3,https://duelmasters.fandom.com/wiki/Tyke_Tysons,50,0.43,0
141,Black Treasure,T10/T12,ツタンカーネン,Tutankhanen,Colourless,DM24-RP3,https://duelmasters.fandom.com/wiki/Tutankhanen,30,0.26,0
142,Black Treasure,T11/T12,花美師ハナコ,Hanabishi Hanako,Fire,DM24-RP3,https://duelmasters.fandom.com/wiki/Hanabishi_Hanako,30,0.26,0
143,Black Treasure,T12/T12,メイプル超もみ人,Maple Chomomijin,Nature,DM24-RP3,https://duelmasters.fandom.com/wiki/Maple_Chomomijin,30,0.26,0
