No,Rarity,Id,Japanese Name,English Name,Civilization,Set,Reference,Price (Yen),Price (SGD),Qty
38,DueKing MAX Card,超27/超47,忍蛇の聖沌c0br4,"Cobra, Snake Ninja Holy Chaos",Darkness,DM24-EX2,"https://duelmasters.fandom.com/wiki/Cobra,_Snake_Ninja_Holy_Chaos",320,2.78,0
39,DueKing MAX Card,超28/超47,堕∞魔ヴォゲンム,"Vogenmu, Darmugenma",Darkness,DM24-EX2,"https://duelmasters.fandom.com/wiki/Vogenmu,_Darmugenma",220,1.91,0
40,DueKing MAX Card,超29/超47,単騎連射マグナム,"Magnum, Shortshot",Fire,DM24-EX2,"https://duelmasters.fandom.com/wiki/Magnum,_Shortshot",320,2.78,0
41,DueKing MAX Card,超30/超47,幻緑の双月,Dreaming Moon Knife / Sanctuary of the Mother,Nature,DM24-EX2,https://duelmasters.fandom.com/wiki/Dreaming_Moon_Knife_/_Sanctuary_of_the_Mother,180,1.57,0
42,DueKing MAX Card,超31/超47,極楽鳥,Birds of Paradise,Nature,DM24-EX2,https://duelmasters.fandom.com/wiki/Birds_of_Paradise,120,1.04,0
43,DueKing MAX Card,超32/超47,デビル・ドレーン,Ghastly Drain,Darkness,DM24-EX2,https://duelmasters.fandom.com/wiki/Ghastly_Drain,320,2.78,0
44,DueKing MAX Card,超33/超47,ブレイン・スラッシュ,Brain Slash,Water/Darkness,DM24-EX2,https://duelmasters.fandom.com/wiki/Brain_Slash,500,4.35,0
45,DueKing MAX Card,超34/超47,「祝え!この物語の終幕を!」,「Celebrate! The final curtain of this story!」,Water/Fire,DM24-EX2,https://duelmasters.fandom.com/wiki/%E3%80%8CCelebrate!_The_final_curtain_of_this_story!%E3%80%8D,120,1.04,0
46,DueKing MAX Card,超35/超47,魔弾マッド・ゲンド・チェスター,Magic Shot - Mad Gendo Chester,Darkness/Nature,DM24-EX2,https://duelmasters.fandom.com/wiki/Magic_Shot_-_Mad_Gendo_Chester,120,1.04,0
47,DueKing MAX Card,超36/超47,淡いと濃いケローラ,"Kerora, Pop Cola / ♪ A Thin Frog, Don't Lose Kerora, Spiral",Water,DM24-EX2,"https://duelmasters.fandom.com/wiki/Kerora,_Pop_Cola_/_%E2%99%AA_A_Thin_Frog,_Don%27t_Lose_Kerora,_Spiral",120,1.04,0
48,DueKing MAX Card,超37/超47,セルリアン・アックス・ドラゴン,Cerulean Axe Dragon / Doubleaxe Charger,Fire,DM24-EX2,https://duelmasters.fandom.com/wiki/Cerulean_Axe_Dragon_/_Doubleaxe_Charger,120,1.04,0
49,DueKing MAX Card,超38/超47,晴舞龍ズンドコ・モモキング,"Zundoko Momoking, Harebu Dragon",Nature,DM24-EX2,"https://duelmasters.fandom.com/wiki/Zundoko_Momoking,_Harebu_Dragon",120,1.04,0
50,DueKing MAX Card,超39/超47,雪精サエポヨ&ユキぴょん,"Saepoyo and Yukipyon, Snow Faeries / Hammer Charger",Nature,DM24-EX2,"https://duelmasters.fandom.com/wiki/Saepoyo_and_Yukipyon,_Snow_Faeries_/_Hammer_Charger",120,1.04,0
51,DueKing MAX Card,超40/超47,Disコットン&Disケラサス,Discotton & Diskerasas,Light/Nature,DM24-EX2,https://duelmasters.fandom.com/wiki/Discotton_%26_Diskerasas,120,1.04,0
52,DueKing MAX Card,超41/超47,友情地龍ルピア・ターン,"Lupia Than, Friendship Earth Dragon",Fire/Nature,DM24-EX2,"https://duelmasters.fandom.com/wiki/Lupia_Than,_Friendship_Earth_Dragon",180,1.57,0
53,DueKing MAX Card,超42/超47,愛魂憎男,Iconic Man,Light/Water/Darkness/Fire/Nature,DM24-EX2,https://duelmasters.fandom.com/wiki/Iconic_Man,120,1.04,0
54,DueKing MAX Card,超43/超47,AQvibrato,Aqua Vibrato,Water,DM24-EX2,https://duelmasters.fandom.com/wiki/Aqua_Vibrato,120,1.04,0
55,DueKing MAX Card,超44/超47,ゼロの裏技ニヤリー・ゲット,"Niyare Get, Zero Trick",Water,DM24-EX2,"https://duelmasters.fandom.com/wiki/Niyare_Get,_Zero_Trick",500,4.35,0
56,DueKing MAX Card,超45/超47,♪なぜ離れ どこへ行くのか君は今,"♪ Why are you leaving, where are you going now",Water,DM24-EX2,"https://duelmasters.fandom.com/wiki/%E2%99%AA_Why_are_you_leaving,_where_are_you_going_now",120,1.04,0
57,DueKing MAX Card,超46/超47,灼熱の演奏 テスタ・ロッサ,"Testa Rossa, Flaming Playing",Fire,DM24-EX2,"https://duelmasters.fandom.com/wiki/Testa_Rossa,_Flaming_Playing",120,1.04,0
58,DueKing MAX Card,超47/超47,ネオ・ボルシャック・ドラゴン,Neo Bolshack Dragon / Bolshackssohn,Nature,DM24-EX2,https://duelmasters.fandom.com/wiki/Neo_Bolshack_Dragon_/_Bolshackssohn,120,1.04,0
59,Dream Rare,DM1/DM4,神歌の悪夢ナイトメア・キリコ,"Nightmare Kiriko, Nightmare of the Divine Song",Water,DM24-EX2,"https://duelmasters.fandom.com/wiki/Nightmare_Kiriko,_Nightmare_of_the_Divine_Song",220,1.91,0
60,Dream Rare,DM2/DM4,悪夢神バロム・ナイトメア,"Ballom Nightmare, Lord of Nightmares",Darkness,DM24-EX2,"https://duelmasters.fandom.com/wiki/Ballom_Nightmare,_Lord_of_Nightmares",2480,21.58,0
61,Dream Rare,DM3/DM4,夢双英雄モモキングDM,"Momoking DM, Dream Hero",Fire/Nature,DM24-EX2,"https://duelmasters.fandom.com/wiki/Momoking_DM,_Dream_Hero",1480,12.88,0
62,Dream Rare,DM4/DM4,ドリーム・ボルメテウス・ホワイト・ドラゴン,Dream Bolmeteus White Dragon,Light/Water/Darkness/Fire,DM24-EX2,https://duelmasters.fandom.com/wiki/Dream_Bolmeteus_White_Dragon,1280,11.14,0
63,Dai Sensei Rare,1/100,切札勝舞&ボルメテウス -決闘の物語-,Shobu Kirifuda & Bolmeteus -Story of Duel-,Light/Fire,DM24-EX2,https://duelmasters.fandom.com/wiki/Shobu_Kirifuda_%26_Bolmeteus_-Story_of_Duel-,420,3.65,0
64,King Master Card,2/100,聖魔連結王ドルファディロム,"Dorphadillom, Holy Demon Concatenated King",Light/Darkness/Fire,DM24-EX2,"https://duelmasters.fandom.com/wiki/Dorphadillom,_Holy_Demon_Concatenated_King",180,1.57,0
65,Legend Card,3/100,燃える革命ドギラゴン,"Dogiragon, Flaming Revolution",Fire,DM24-EX2,"https://duelmasters.fandom.com/wiki/Dogiragon,_Flaming_Revolution",180,1.57,0
66,Super Rare,4/100,燃えるデット・ソード,Burning Dead Sword,Colourless,DM24-EX2,https://duelmasters.fandom.com/wiki/Burning_Dead_Sword,180,1.57,0
67,Super Rare,5/100,夢の弾丸ジョリー・ザ・ジョニー,"Jolly the Johnny, Dream Bullet",Colourless,DM24-EX2,"https://duelmasters.fandom.com/wiki/Jolly_the_Johnny,_Dream_Bullet",220,1.91,0
68,Super Rare,6/100,聖霊王ドリーム・アルカディアス,"Dream Alcadeias, Lord of Spirits",Light,DM24-EX2,"https://duelmasters.fandom.com/wiki/Dream_Alcadeias,_Lord_of_Spirits",180,1.57,0
69,Super Rare,7/100,悪魔神バロムハデス,"Ballomhades, Lord of Demons",Darkness,DM24-EX2,"https://duelmasters.fandom.com/wiki/Ballomhades,_Lord_of_Demons",180,1.57,0
70,Super Rare,8/100,夢双龍覇モルトDREAM,"MaltDREAM, Dream Twin Dragon Ruler",Fire,DM24-EX2,"https://duelmasters.fandom.com/wiki/MaltDREAM,_Dream_Twin_Dragon_Ruler",880,7.66,0
71,Super Rare,9/100,爆炎龍覇モルトSAGA,"MaltSAGA, Explosive Flame Dragon Ruler",Fire,DM24-EX2,"https://duelmasters.fandom.com/wiki/MaltSAGA,_Explosive_Flame_Dragon_Ruler",180,1.57,0
72,Super Rare,10/100,モンキッド <ライゾウ.Star>,Monkid (Raizou Star),Nature,DM24-EX2,https://duelmasters.fandom.com/wiki/Monkid_(Raizou_Star),180,1.57,0
73,Super Rare,11/100,イミッシュ・イツァヤナ,Imish Itzayana,Nature,DM24-EX2,https://duelmasters.fandom.com/wiki/Imish_Itzayana,180,1.57,0
74,Super Rare,12/100,魔光神官ルドルフ・アルカディア,"Rudolph Alcadeia, Mystic Light Shinkan",Light/Darkness,DM24-EX2,"https://duelmasters.fandom.com/wiki/Rudolph_Alcadeia,_Mystic_Light_Shinkan",180,1.57,0
75,Super Rare,13/100,蒼き夢双ドギラゴン天,"Dogiragon Dream, Blue Dream Twin",Water/Fire,DM24-EX2,"https://duelmasters.fandom.com/wiki/Dogiragon_Dream,_Blue_Dream_Twin",420,3.65,0
76,Super Rare,14/100,ボルメテウス・ブラック・ドラゴン,Bolmeteus Black Dragon,Darkness/Fire,DM24-EX2,https://duelmasters.fandom.com/wiki/Bolmeteus_Black_Dragon,180,1.57,0
77,Super Rare,15/100,ボルシャック・ドラゴ大王,Bolshack Dorago the Great,Fire/Nature,DM24-EX2,https://duelmasters.fandom.com/wiki/Bolshack_Dorago_the_Great,180,1.57,0
78,Super Rare,16/100,勝熱夢双モモキング,"Momoking, Jonetsu Dream",Fire/Nature,DM24-EX2,"https://duelmasters.fandom.com/wiki/Momoking,_Jonetsu_Dream",180,1.57,0
79,Super Rare,17/100,頂上混成BAKUONSOOO8th,"BAKUONSOOO 8th, Hybrid Summit",Light/Water/Fire,DM24-EX2,"https://duelmasters.fandom.com/wiki/BAKUONSOOO_8th,_Hybrid_Summit",420,3.65,0
80,Super Rare,18/100,最終龍覇グレンモルト,"Glenmalt, Final Dragon Ruler",Light/Darkness/Fire,DM24-EX2,"https://duelmasters.fandom.com/wiki/Glenmalt,_Final_Dragon_Ruler",180,1.57,0
81,Super Rare,19/100,ボルシャック・ドリーム・ドラゴン,Bolshack Dream Dragon,Light/Fire/Nature,DM24-EX2,https://duelmasters.fandom.com/wiki/Bolshack_Dream_Dragon,1780,15.49,0
82,Super Rare,20/100,暴嵐竜Susano-O-Dragon,"Susano-O-Dragon, Violent Storm Dragon",Water/Fire/Nature,DM24-EX2,"https://duelmasters.fandom.com/wiki/Susano-O-Dragon,_Violent_Storm_Dragon",180,1.57,0
83,Super Rare,21/100,"頂上電融クライアッシュ ""覇星""'22","Criash Heaser Twenty Two, Electrofused Summit",Water/Fire/Nature,DM24-EX2,"https://duelmasters.fandom.com/wiki/Criash_Heaser_Twenty_Two,_Electrofused_Summit",1480,12.88,0
84,Super Rare,22/100,呪烏竜ACE-Curase,"Ace-Curase, Curse Crow Dragon / Mirror of Prosperity",Nature,DM24-EX2,"https://duelmasters.fandom.com/wiki/Ace-Curase,_Curse_Crow_Dragon_/_Mirror_of_Prosperity",680,5.92,0
85,Very Rare,23/100,「無」の頂天タブラ＝ラーサ,"Tabula = Rasa, Heavenly Zenith of ""Nothingness""",Colourless,DM24-EX2,"https://duelmasters.fandom.com/wiki/Tabula_%3D_Rasa,_Heavenly_Zenith_of_%22Nothingness%22",180,1.57,0
86,Very Rare,24/100,ジョジョジョ・マキシマム,Jojojo Maximum,Colourless,DM24-EX2,https://duelmasters.fandom.com/wiki/Jojojo_Maximum,120,1.04,0
87,Very Rare,25/100,白騎士の聖霊王ℵHEAVEN,"Aleph HEAVEN, White Knight Lord of Spirits",Light,DM24-EX2,"https://duelmasters.fandom.com/wiki/Aleph_HEAVEN,_White_Knight_Lord_of_Spirits",120,1.04,0
88,Very Rare,26/100,ミラクル・ホーリー・スパーク,Miracle Holy Spark,Light,DM24-EX2,https://duelmasters.fandom.com/wiki/Miracle_Holy_Spark,120,1.04,0
89,Very Rare,27/100,蒼狼の巫女ツクヨミテラス,"Tsukuyomiterasu, Blue Wolves Shrine Maiden",Water,DM24-EX2,"https://duelmasters.fandom.com/wiki/Tsukuyomiterasu,_Blue_Wolves_Shrine_Maiden",120,1.04,0
90,Very Rare,28/100,悪魔神バロム・コバルト,"Ballom Cobalt, Lord of Demons",Darkness,DM24-EX2,"https://duelmasters.fandom.com/wiki/Ballom_Cobalt,_Lord_of_Demons",180,1.57,0
91,Very Rare,29/100,悪魔神バロムスポーン,"Ballomspawn, Lord of Demons",Darkness,DM24-EX2,"https://duelmasters.fandom.com/wiki/Ballomspawn,_Lord_of_Demons",120,1.04,0
92,Very Rare,30/100,深淵の禍玉マガダ=マッガーナ,"Magada = Maghana, Abyssal Calamity Jewel",Darkness,DM24-EX2,"https://duelmasters.fandom.com/wiki/Magada_%3D_Maghana,_Abyssal_Calamity_Jewel",120,1.04,0
93,Very Rare,31/100,ボルシャック・ドラゴンGR,Bolshack Dragon GR,Fire,DM24-EX2,https://duelmasters.fandom.com/wiki/Bolshack_Dragon_GR,120,1.04,0
94,Very Rare,32/100,二刀龍覇グレンモルト「王」,"Glenmalt ""King"", Dual Sword Dragon Ruler",Fire,DM24-EX2,"https://duelmasters.fandom.com/wiki/Glenmalt_%22King%22,_Dual_Sword_Dragon_Ruler",120,1.04,0
95,Very Rare,33/100,ボルメテウス・サファイア・ドラゴン,Bolmeteus Sapphire Dragon,Fire,DM24-EX2,https://duelmasters.fandom.com/wiki/Bolmeteus_Sapphire_Dragon,120,1.04,0
96,Very Rare,34a/100,次元のバジュラズ・ソウル,Dimensional Bajula's Soul,Fire,DM24-EX2,https://duelmasters.fandom.com/wiki/Dimensional_Bajula%27s_Soul,120,1.04,0
97,Very Rare,34b/100,魔導竜バジュラ,Magicdragon Bajula,Fire,DM24-EX2,https://duelmasters.fandom.com/wiki/Magicdragon_Bajula,120,1.04,0
98,Very Rare,35/100,復活の竜炎ボルメテウス・サイクル,"Bolmeteus Cycle, Dragon Flame of Resurrection",Water/Darkness,DM24-EX2,"https://duelmasters.fandom.com/wiki/Bolmeteus_Cycle,_Dragon_Flame_of_Resurrection",120,1.04,0
99,Very Rare,36/100,再興王女プリン,"Prin, Saiko Princess",Water/Fire,DM24-EX2,"https://duelmasters.fandom.com/wiki/Prin,_Saiko_Princess",180,1.57,0
100,Very Rare,37/100,モモキング -旅丸-,Momoking -Tabimaru-,Fire/Nature,DM24-EX2,https://duelmasters.fandom.com/wiki/Momoking_-Tabimaru-,120,1.04,0
101,Very Rare,38/100,蒼龍秘伝ファイナル・レボリューション,"Final Revolution, Secret Blue Dragon",Fire/Nature,DM24-EX2,"https://duelmasters.fandom.com/wiki/Final_Revolution,_Secret_Blue_Dragon",120,1.04,0
102,Very Rare,39/100,戦闘の天才ムロク,"Muroku, Combat Genius",Light/Water/Fire,DM24-EX2,"https://duelmasters.fandom.com/wiki/Muroku,_Combat_Genius",120,1.04,0
103,Very Rare,40/100,運命の境界線,Fate's Boundary Line,Light/Water/Darkness/Fire/Nature,DM24-EX2,https://duelmasters.fandom.com/wiki/Fate%27s_Boundary_Line,120,1.04,0
104,Rare,41/100,「胡乱」の頂天クリス=ビュート,"Crys = Buth, Heavenly Zenith of ""Recklessness""",Colourless,DM24-EX2,"https://duelmasters.fandom.com/wiki/Crys_%3D_Buth,_Heavenly_Zenith_of_%22Recklessness%22",80,0.7,0
105,Rare,42/100,騎士のコード オルタナティブ,"Alternative, Code of Cavalry",Colourless,DM24-EX2,"https://duelmasters.fandom.com/wiki/Alternative,_Code_of_Cavalry",120,1.04,0
106,Rare,43/100,獅子英雄ライオネル・モモキング,"Lionel Momoking, Lion Hero",Light,DM24-EX2,"https://duelmasters.fandom.com/wiki/Lionel_Momoking,_Lion_Hero",80,0.7,0
107,Rare,44/100,新世代龍覇グレンタレット,"Glenturret, New Generation Dragon Ruler",Light,DM24-EX2,"https://duelmasters.fandom.com/wiki/Glenturret,_New_Generation_Dragon_Ruler",120,1.04,0
108,Rare,45/100,霊騎コルテオ,"Corteo, Spirit Knight / Protection Circle",Light,DM24-EX2,"https://duelmasters.fandom.com/wiki/Corteo,_Spirit_Knight_/_Protection_Circle",80,0.7,0
109,Rare,46/100,蒼狼の大王イザナギテラス,"Izanagiterasu, Great King of Blue Wolves",Water,DM24-EX2,"https://duelmasters.fandom.com/wiki/Izanagiterasu,_Great_King_of_Blue_Wolves",80,0.7,0
110,Rare,47/100,凶骨の邪将クエイクス,"Quakes, Fiendish General of Cursed Bones / Quakes Hand",Darkness,DM24-EX2,"https://duelmasters.fandom.com/wiki/Quakes,_Fiendish_General_of_Cursed_Bones_/_Quakes_Hand",80,0.7,0
111,Rare,48/100,インフェルノ・ポータル,Inferno Portal,Darkness,DM24-EX2,https://duelmasters.fandom.com/wiki/Inferno_Portal,120,1.04,0
112,Rare,49a/100,次元の超銀河剣THE FINAL,Dimensional Galaxy Blade - THE FINAL,Darkness,DM24-EX2,https://duelmasters.fandom.com/wiki/Dimensional_Galaxy_Blade_-_THE_FINAL,80,0.7,0
113,Rare,49b/100,次元の超銀河弓ANOTHER,Dimensional Galaxy Bow - ANOTHER,Fire,DM24-EX2,https://duelmasters.fandom.com/wiki/Dimensional_Galaxy_Bow_-_ANOTHER,80,0.7,0
114,Rare,50/100,超竜キング・ボルシャック,Überdragon King Bolshack,Fire,DM24-EX2,https://duelmasters.fandom.com/wiki/%C3%9Cberdragon_King_Bolshack,80,0.7,0
115,Rare,51/100,ボルシャック・スーパーヒーロー,Bolshack Superhero / Superhero Time,Fire,DM24-EX2,https://duelmasters.fandom.com/wiki/Bolshack_Superhero_/_Superhero_Time,80,0.7,0
116,Rare,52/100,炎龍覇グレンアイラ,"Glenislay, Flame Dragon Ruler / ""Help me! Malt!!""",Fire,DM24-EX2,"https://duelmasters.fandom.com/wiki/Glenislay,_Flame_Dragon_Ruler_/_%22Help_me!_Malt!!%22",80,0.7,0
117,Rare,53/100,無垢の地版,Innocent's Rune,Nature,DM24-EX2,https://duelmasters.fandom.com/wiki/Innocent%27s_Rune,80,0.7,0
118,Rare,54/100,アルカディア・スパーク,Arcadia Spark,Light/Water,DM24-EX2,https://duelmasters.fandom.com/wiki/Arcadia_Spark,80,0.7,0
119,Rare,55/100,神化のカルマ シフォン,"Chiffon, Karma's Deification",Light/Darkness,DM24-EX2,"https://duelmasters.fandom.com/wiki/Chiffon,_Karma%27s_Deification",120,1.04,0
120,Rare,56/100,邪閃光,Unholy Spark,Light/Darkness,DM24-EX2,https://duelmasters.fandom.com/wiki/Unholy_Spark,80,0.7,0
121,Rare,57/100,蒼狼の王妃イザナミテラス,"Izanamiterasu, Queen of Blue Wolves",Water/Nature,DM24-EX2,"https://duelmasters.fandom.com/wiki/Izanamiterasu,_Queen_of_Blue_Wolves",80,0.7,0
122,Rare,58/100,ボルシャック・大河・ルピア,Bolshack Taiga Lupia,Fire/Nature,DM24-EX2,https://duelmasters.fandom.com/wiki/Bolshack_Taiga_Lupia,180,1.57,0
123,Rare,59/100,超えるメラッチ,Exceeding Meracchi,Water/Fire,DM24-EX2,https://duelmasters.fandom.com/wiki/Exceeding_Meracchi,80,0.7,0
124,Rare,60/100,爆竜兵ドラグストライク,"Dragstrike, Blastdragon Soldier / The Wrath of Angels and Demons",Light/Darkness,DM24-EX2,"https://duelmasters.fandom.com/wiki/Dragstrike,_Blastdragon_Soldier_/_The_Wrath_of_Angels_and_Demons",80,0.7,0
125,Uncommon,61/100,スゴ腕プロミキサー,Great-Armed Promixer,Colourless,DM24-EX2,https://duelmasters.fandom.com/wiki/Great-Armed_Promixer,50,0.43,0
