No,Rarity,Id,Japanese Name,English Name,Civilization,Set,Reference,Price (Yen),Price (SGD),Qty
46,Uncommon,36/74,ボルシャック・マンリキ・ドラゴン,Bolshack Manriki Dragon,Fire,DM23-RP3,https://duelmasters.fandom.com/wiki/Bolshack_Manriki_Dragon,50,0.43,0
47,Uncommon,37/74,拳怪！Law儿&テイル,Fist Mystery! Ronin and Tail,Fire,DM23-RP3,https://duelmasters.fandom.com/wiki/Fist_Mystery!_Ronin_and_Tail,50,0.43,0
48,Uncommon,38/74,ボルシャック・サイン,Bolshack Sign,Fire,DM23-RP3,https://duelmasters.fandom.com/wiki/Bolshack_Sign,80,0.7,0
49,Uncommon,39/74,オ:ドユニワ,O:Doyuniwa / Grand Jumper,Nature,DM23-RP3,https://duelmasters.fandom.com/wiki/O:Doyuniwa_/_Grand_Jumper,80,0.7,0
50,Uncommon,40/74,舞頭の超人,Headspin Giant,Nature,DM23-RP3,https://duelmasters.fandom.com/wiki/Headspin_Giant,50,0.43,0
51,Uncommon,41/74,アーク・スロップב,Ark Slope Bet,Light/Darkness,DM23-RP3,https://duelmasters.fandom.com/wiki/Ark_Slope_Bet,50,0.43,0
52,Uncommon,42/74,革命の刀ブレード・ボルザード,"Blade Bolzard, Sword of Revolution",Light/Fire,DM23-RP3,"https://duelmasters.fandom.com/wiki/Blade_Bolzard,_Sword_of_Revolution",50,0.43,0
53,Uncommon,43/74,芸魔土車チャトランガ,"Chaturanga, Geima Earth Chariot",Water/Fire,DM23-RP3,"https://duelmasters.fandom.com/wiki/Chaturanga,_Geima_Earth_Chariot",50,0.43,0
54,Uncommon,44/74,スペースインワン・ヘラクレス,Space In One Hercules,Water/Nature,DM23-RP3,https://duelmasters.fandom.com/wiki/Space_In_One_Hercules,50,0.43,0
55,Uncommon,45/74,トートロット=ザ=ダーティ,Totorot = The = Dirty,Darkness/Nature,DM23-RP3,https://duelmasters.fandom.com/wiki/Totorot_%3D_The_%3D_Dirty,50,0.43,0
56,Uncommon,46/74,パトファール-P4,Patfall-P4 / Silent Siren,Darkness,DM23-RP3,https://duelmasters.fandom.com/wiki/Patfall-P4_/_Silent_Siren,80,0.7,0
57,Uncommon,47/74,照明野郎カンタ,"Kanta, Lighting Guy / ""Look! It's brighter now, right?""",Light,DM23-RP3,"https://duelmasters.fandom.com/wiki/Kanta,_Lighting_Guy_/_%22Look!_It%27s_brighter_now,_right%3F%22",50,0.43,0
58,Uncommon,48/74,タネダ・パンクトーカー,Taneda Punktalker / ♪ Beat Up Those Even Weaker at Dusk,Fire,DM23-RP3,https://duelmasters.fandom.com/wiki/Taneda_Punktalker_/_%E2%99%AA_Beat_Up_Those_Even_Weaker_at_Dusk,50,0.43,0
59,Uncommon,49/74,竹刀の超人,Kendo Giant / Cyber San Bai Dan,Water,DM23-RP3,https://duelmasters.fandom.com/wiki/Kendo_Giant_/_Cyber_San_Bai_Dan,50,0.43,0
60,Uncommon,50/74,ハニー＝マーガニー,"Honey = Marganey / ""This one is sweet.""",Nature,DM23-RP3,https://duelmasters.fandom.com/wiki/Honey_%3D_Marganey_/_%22This_one_is_sweet.%22,120,1.04,0
61,Common,51/74,傘動! アイリプス&ブルッチ,Umbrella Move! Ilipse and Blecchi,Light,DM23-RP3,https://duelmasters.fandom.com/wiki/Umbrella_Move!_Ilipse_and_Blecchi,30,0.26,0
62,Common,52/74,オレンヴェーラ－D10,Orenveera-D10,Light,DM23-RP3,https://duelmasters.fandom.com/wiki/Orenveera-D10,30,0.26,0
63,Common,53/74,巡鎧者メンドーサ,"Mendosa, the Worker",Light,DM23-RP3,"https://duelmasters.fandom.com/wiki/Mendosa,_the_Worker",30,0.26,0
64,Common,54/74,飛工!デネビア&ドッペル,Flying Work! Denebia and Doppel,Light,DM23-RP3,https://duelmasters.fandom.com/wiki/Flying_Work!_Denebia_and_Doppel,30,0.26,0
65,Common,55/74,転繋!極輪&NETWORK,Rolling Connection! Extreme and Network,Water,DM23-RP3,https://duelmasters.fandom.com/wiki/Rolling_Connection!_Extreme_and_Network,30,0.26,0
66,Common,56/74,滑奏！Eine&氷駆,Slippery Play! Eine and Curling,Water,DM23-RP3,https://duelmasters.fandom.com/wiki/Slippery_Play!_Eine_and_Curling,30,0.26,0
67,Common,57/74,アメンボギー・ストライダー,Amenbogey Strider,Water,DM23-RP3,https://duelmasters.fandom.com/wiki/Amenbogey_Strider,30,0.26,0
68,Common,58/74,刀走！アライフvs.マープル,Sword Run! Alife vs. Maple,Darkness,DM23-RP3,https://duelmasters.fandom.com/wiki/Sword_Run!_Alife_vs._Maple,30,0.26,0
69,Common,59/74,スライサー=グライサー,Slicer = Glicer,Darkness,DM23-RP3,https://duelmasters.fandom.com/wiki/Slicer_%3D_Glicer,30,0.26,0
70,Common,60/74,曲輪！ンプスvs.ブルトゥーラ,Bending Wheel! Nps vs. Brutula,Darkness,DM23-RP3,https://duelmasters.fandom.com/wiki/Bending_Wheel!_Nps_vs._Brutula,80,0.7,0
71,Common,61/74,ブラジェスコ－W1,Brajesco-W1,Darkness,DM23-RP3,https://duelmasters.fandom.com/wiki/Brajesco-W1,30,0.26,0
72,Common,62/74,華踊! タイダル&バーン,Flashing Dance! Tidal and Burn,Fire,DM23-RP3,https://duelmasters.fandom.com/wiki/Flashing_Dance!_Tidal_and_Burn,30,0.26,0
73,Common,63/74,ボルテール・パワー・ドラゴン,Boltail Power Dragon,Fire,DM23-RP3,https://duelmasters.fandom.com/wiki/Boltail_Power_Dragon,30,0.26,0
74,Common,64/74,武打!rAsh&ルピア,Fighting Hit! Rush and Lupia,Fire,DM23-RP3,https://duelmasters.fandom.com/wiki/Fighting_Hit!_Rush_and_Lupia,50,0.43,0
75,Common,65/74,レッツ・烈・ノルッピ,Let's Train Noruppi,Fire,DM23-RP3,https://duelmasters.fandom.com/wiki/Let%27s_Train_Noruppi,30,0.26,0
76,Common,66/74,振卓!ザザームvs.強振,Shaking Table! Zazam vs Fullswing,Nature,DM23-RP3,https://duelmasters.fandom.com/wiki/Shaking_Table!_Zazam_vs_Fullswing,30,0.26,0
77,Common,67/74,棒高の妖精,Skyhigh Faerie,Nature,DM23-RP3,https://duelmasters.fandom.com/wiki/Skyhigh_Faerie,30,0.26,0
78,Common,68/74,轟開！デボックvs.グランドスラム,Roaring Open! Debok and Grandslam,Nature,DM23-RP3,https://duelmasters.fandom.com/wiki/Roaring_Open!_Debok_and_Grandslam,30,0.26,0
79,Common,69/74,ア:メツトヒ,A:Metsutohi,Nature,DM23-RP3,https://duelmasters.fandom.com/wiki/A:Metsutohi,30,0.26,0
80,Common,70/74,忍革の一翼ソワカ,"Sowaka, One Wing of Ninja Feather",Light/Darkness,DM23-RP3,"https://duelmasters.fandom.com/wiki/Sowaka,_One_Wing_of_Ninja_Feather",30,0.26,0
81,Common,71/74,革命の炎フレア・ハシッチ,"Flare Hashicchi, Flame of Revolution",Light/Fire,DM23-RP3,"https://duelmasters.fandom.com/wiki/Flare_Hashicchi,_Flame_of_Revolution",30,0.26,0
82,Common,72/74,芸魔山鷹トリノドミノ,"Torinodomino, Geima Mountain Falcon",Water/Fire,DM23-RP3,"https://duelmasters.fandom.com/wiki/Torinodomino,_Geima_Mountain_Falcon",30,0.26,0
83,Common,73/74,宇宙の頑強者,Space Opener,Water/Nature,DM23-RP3,https://duelmasters.fandom.com/wiki/Space_Opener,30,0.26,0
84,Common,74/74,ダンマ＝ザ＝ダーティ,Dhamma = The = Dirty,Darkness/Nature,DM23-RP3,https://duelmasters.fandom.com/wiki/Dhamma_%3D_The_%3D_Dirty,30,0.26,0
85,Secret SP Gold Rare,1S/2,アビスベル=覇=ロード,Abyssbell = Death = Road,Darkness/Nature,DM23-RP3,https://duelmasters.fandom.com/wiki/Abyssbell_%3D_Death_%3D_Road,6980,60.73,0
86,Secret SP Gold Rare,2S/2,芸魔王将カクメイジン,"Kakumeijin, Geima King Dragon",Water/Fire,DM23-RP3,"https://duelmasters.fandom.com/wiki/Kakumeijin,_Geima_King_Dragon",6980,60.73,0
87,Secret SP Rare,1B/22,アビスベル=覇=ロード,Abyssbell = Death = Road,Darkness/Nature,DM23-RP3,https://duelmasters.fandom.com/wiki/Abyssbell_%3D_Death_%3D_Road,2480,21.58,0
88,Secret SP Rare,2B/22,芸魔王将カクメイジン,"Kakumeijin, Geima King Dragon",Water/Fire,DM23-RP3,"https://duelmasters.fandom.com/wiki/Kakumeijin,_Geima_King_Dragon",2980,25.93,0
89,Secret SP Rare,3B/22,ボルシャック・アークゼオスNEX,Bolshack Arczeos NEX,Light,DM23-RP3,https://duelmasters.fandom.com/wiki/Bolshack_Arczeos_NEX,1280,11.14,0
90,Secret SP Rare,4B/22,五番龍レイクポーチャーParZero,"Lakepoacher Par Zero, Fifth Dragon",Water,DM23-RP3,"https://duelmasters.fandom.com/wiki/Lakepoacher_Par_Zero,_Fifth_Dragon",2980,25.93,0
91,Secret SP Rare,5B/22,アーテル・ゴルギーニ,Ater Gorghini,Darkness,DM23-RP3,https://duelmasters.fandom.com/wiki/Ater_Gorghini,8980,78.13,0
92,Secret SP Rare,6B/22,Napo獅子-Vi無粋,"Napoleon Vibes / ♪ Listen to my song, if you don't listen, we'll fight",Fire,DM23-RP3,"https://duelmasters.fandom.com/wiki/Napoleon_Vibes_/_%E2%99%AA_Listen_to_my_song,_if_you_don%27t_listen,_we%27ll_fight",1980,17.23,0
93,Secret SP Rare,7B/22,ア:エヌ:マクア,A:Enu:Makua,Nature,DM23-RP3,https://duelmasters.fandom.com/wiki/A:Enu:Makua,1480,12.88,0
94,Secret SP Rare,8B/22,千羽忍革ボジソワカ,"Bojisowaka, Thousand Feather Ninja Change",Light/Darkness,DM23-RP3,"https://duelmasters.fandom.com/wiki/Bojisowaka,_Thousand_Feather_Ninja_Change",780,6.79,0
95,Secret SP Rare,9B/22,輝く革命ボルシャック・フレア,"Bolshack Flare, Shining Revolution",Light/Fire,DM23-RP3,"https://duelmasters.fandom.com/wiki/Bolshack_Flare,_Shining_Revolution",580,5.05,0
96,Secret SP Rare,10B/22,銀河竜ゴルファンタジスタ,Galactica Golfantasista,Water/Nature,DM23-RP3,https://duelmasters.fandom.com/wiki/Galactica_Golfantasista,980,8.53,0
97,Secret SP Rare,11B/22,堕カオスマントラ,"Chaosmantra, Fallen",Darkness,DM23-RP3,"https://duelmasters.fandom.com/wiki/Chaosmantra,_Fallen",420,3.65,0
98,Secret SP Rare,12B/22,禁呪と聖句の決断,Perfect Oratoriocles,Light/Darkness,DM23-RP3,https://duelmasters.fandom.com/wiki/Perfect_Oratoriocles,1780,15.49,0
99,Secret SP Rare,13B/22,チアスペース アカネ,"Akane, Cheer Space",Water/Nature,DM23-RP3,"https://duelmasters.fandom.com/wiki/Akane,_Cheer_Space",1780,15.49,0
100,Secret SP Rare,14B/22,好詠音愛クロカミ,"Kurokami, Like Reading Music Love",Water,DM23-RP3,"https://duelmasters.fandom.com/wiki/Kurokami,_Like_Reading_Music_Love",1980,17.23,0
101,Secret SP Rare,15B/22,満韻炎霊キャノンボール,"Cannonball, Ifrit Frit / ♪ Summer Grass, By Ifrit, Trace of Dream",Fire,DM23-RP3,"https://duelmasters.fandom.com/wiki/Cannonball,_Ifrit_Frit_/_%E2%99%AA_Summer_Grass,_By_Ifrit,_Trace_of_Dream",320,2.78,0
102,Secret SP Rare,16B/22,ア:グンテ,A:Gunte,Nature,DM23-RP3,https://duelmasters.fandom.com/wiki/A:Gunte,780,6.79,0
103,Secret SP Rare,17B/22,蠍紙の聖沌5450r1,"Sasori, Scorpion Paper Holy Chaos",Light,DM23-RP3,"https://duelmasters.fandom.com/wiki/Sasori,_Scorpion_Paper_Holy_Chaos",500,4.35,0
104,Secret SP Rare,18B/22,ボルシャック・サイン,Bolshack Sign,Fire,DM23-RP3,https://duelmasters.fandom.com/wiki/Bolshack_Sign,420,3.65,0
105,Secret SP Rare,19B/22,巡鎧者メンドーサ,"Mendosa, the Worker",Light,DM23-RP3,"https://duelmasters.fandom.com/wiki/Mendosa,_the_Worker",320,2.78,0
106,Secret SP Rare,20B/22,曲輪！ンプスvs.ブルトゥーラ,Bending Wheel! Nps vs. Brutula,Darkness,DM23-RP3,https://duelmasters.fandom.com/wiki/Bending_Wheel!_Nps_vs._Brutula,320,2.78,0
107,Secret SP Rare,21B/22,レッツ・烈・ノルッピ,Let's Train Noruppi,Fire,DM23-RP3,https://duelmasters.fandom.com/wiki/Let%27s_Train_Noruppi,420,3.65,0
108,Secret SP Rare,22B/22,芸魔山鷹トリノドミノ,"Torinodomino, Geima Mountain Falcon",Water/Fire,DM23-RP3,"https://duelmasters.fandom.com/wiki/Torinodomino,_Geima_Mountain_Falcon",420,3.65,0
109,Secret Rare,1A/20,ボルシャック・アークゼオスNEX,Bolshack Arczeos NEX,Light,DM23-RP3,https://duelmasters.fandom.com/wiki/Bolshack_Arczeos_NEX,680,5.92,0
110,Secret Rare,2A/20,五番龍レイクポーチャーParZero,"Lakepoacher Par Zero, Fifth Dragon",Water,DM23-RP3,"https://duelmasters.fandom.com/wiki/Lakepoacher_Par_Zero,_Fifth_Dragon",780,6.79,0
111,Secret Rare,3A/20,アーテル・ゴルギーニ,Ater Gorghini,Darkness,DM23-RP3,https://duelmasters.fandom.com/wiki/Ater_Gorghini,3480,30.28,0
112,Secret Rare,4A/20,Napo獅子-Vi無粋,"Napoleon Vibes / ♪ Listen to my song, if you don't listen, we'll fight",Fire,DM23-RP3,"https://duelmasters.fandom.com/wiki/Napoleon_Vibes_/_%E2%99%AA_Listen_to_my_song,_if_you_don%27t_listen,_we%27ll_fight",580,5.05,0
113,Secret Rare,5A/20,ア:エヌ:マクア,A:Enu:Makua,Nature,DM23-RP3,https://duelmasters.fandom.com/wiki/A:Enu:Makua,780,6.79,0
114,Secret Rare,6A/20,千羽忍革ボジソワカ,"Bojisowaka, Thousand Feather Ninja Change",Light/Darkness,DM23-RP3,"https://duelmasters.fandom.com/wiki/Bojisowaka,_Thousand_Feather_Ninja_Change",220,1.91,0
115,Secret Rare,7A/20,輝く革命ボルシャック・フレア,"Bolshack Flare, Shining Revolution",Light/Fire,DM23-RP3,"https://duelmasters.fandom.com/wiki/Bolshack_Flare,_Shining_Revolution",320,2.78,0
116,Secret Rare,8A/20,銀河竜ゴルファンタジスタ,Galactica Golfantasista,Water/Nature,DM23-RP3,https://duelmasters.fandom.com/wiki/Galactica_Golfantasista,320,2.78,0
117,Secret Rare,9A/20,堕カオスマントラ,"Chaosmantra, Fallen",Darkness,DM23-RP3,"https://duelmasters.fandom.com/wiki/Chaosmantra,_Fallen",180,1.57,0
118,Secret Rare,10A/20,禁呪と聖句の決断,Perfect Oratoriocles,Light/Darkness,DM23-RP3,https://duelmasters.fandom.com/wiki/Perfect_Oratoriocles,500,4.35,0
119,Secret Rare,11A/20,チアスペース アカネ,"Akane, Cheer Space",Water/Nature,DM23-RP3,"https://duelmasters.fandom.com/wiki/Akane,_Cheer_Space",580,5.05,0
120,Secret Rare,12A/20,好詠音愛クロカミ,"Kurokami, Like Reading Music Love",Water,DM23-RP3,"https://duelmasters.fandom.com/wiki/Kurokami,_Like_Reading_Music_Love",580,5.05,0
121,Secret Rare,13A/20,満韻炎霊キャノンボール,"Cannonball, Ifrit Frit / ♪ Summer Grass, By Ifrit, Trace of Dream",Fire,DM23-RP3,"https://duelmasters.fandom.com/wiki/Cannonball,_Ifrit_Frit_/_%E2%99%AA_Summer_Grass,_By_Ifrit,_Trace_of_Dream",180,1.57,0
122,Secret Rare,14A/20,ア:グンテ,A:Gunte,Nature,DM23-RP3,https://duelmasters.fandom.com/wiki/A:Gunte,180,1.57,0
123,Secret Rare,15A/20,蠍紙の聖沌5450r1,"Sasori, Scorpion Paper Holy Chaos",Light,DM23-RP3,"https://duelmasters.fandom.com/wiki/Sasori,_Scorpion_Paper_Holy_Chaos",120,1.04,0
124,Secret Rare,16A/20,ボルシャック・サイン,Bolshack Sign,Fire,DM23-RP3,https://duelmasters.fandom.com/wiki/Bolshack_Sign,220,1.91,0
125,Secret Rare,17A/20,巡鎧者メンドーサ,"Mendosa, the Worker",Light,DM23-RP3,"https://duelmasters.fandom.com/wiki/Mendosa,_the_Worker",120,1.04,0
126,Secret Rare,18A/20,曲輪！ンプスvs.ブルトゥーラ,Bending Wheel! Nps vs. Brutula,Darkness,DM23-RP3,https://duelmasters.fandom.com/wiki/Bending_Wheel!_Nps_vs._Brutula,120,1.04,0
127,Secret Rare,19A/20,レッツ・烈・ノルッピ,Let's Train Noruppi,Fire,DM23-RP3,https://duelmasters.fandom.com/wiki/Let%27s_Train_Noruppi,120,1.04,0
128,Secret Rare,20A/20,芸魔山鷹トリノドミノ,"Torinodomino, Geima Mountain Falcon",Water/Fire,DM23-RP3,"https://duelmasters.fandom.com/wiki/Torinodomino,_Geima_Mountain_Falcon",120,1.04,0
129,Gold Treasure,SP1/SP5,「絶対の楯騎士」,Absolute Shield Knight,Light,DM23-RP3,https://duelmasters.fandom.com/wiki/Absolute_Shield_Knight,7980,69.43,0
130,Gold Treasure,SP2/SP5,龍素記号wDサイクルペディア,"WD Cyclepedia, Dragment Symbol",Water/Darkness,DM23-RP3,"https://duelmasters.fandom.com/wiki/WD_Cyclepedia,_Dragment_Symbol",24800,215.76,0
131,Gold Treasure,SP3/SP5,凶鬼卍号メラヴォルガル,"Meravolgal, Misfortune Demon Bangou",Darkness,DM23-RP3,"https://duelmasters.fandom.com/wiki/Meravolgal,_Misfortune_Demon_Bangou",1480,12.88,0
132,Gold Treasure,SP4/SP5,罪無ジョイダム垓,"Joydam Gai, Climb",Water/Darkness,DM23-RP3,"https://duelmasters.fandom.com/wiki/Joydam_Gai,_Climb",980,8.53,0
133,Gold Treasure,SP5/SP5,フェアリー・Re：ライフ,Faerie Re:Life,Nature,DM23-RP3,https://duelmasters.fandom.com/wiki/Faerie_Re:Life,4980,43.33,0
