No,Rarity,Id,Japanese Name,English Name,Civilization,Set,Reference,Price (Yen),Price (SGD),Qty
15,Very Rare,5/74,パロッタ・剣・ルピア,Parrotta Sword Lupia,Fire,DM23-RP1,https://duelmasters.fandom.com/wiki/Parrotta_Sword_Lupia,120,1.04,0
16,Very Rare,6/74,輝跡! シャイニングロード・マンティス,Kiseki! Shining Lord Mantis / Earth Wind and Bat,Nature,DM23-RP1,https://duelmasters.fandom.com/wiki/Kiseki!_Shining_Lord_Mantis_/_Earth_Wind_and_Bat,420,3.65,0
17,Very Rare,7/74,極輪の妖精,Extreme Faerie,Nature,DM23-RP1,https://duelmasters.fandom.com/wiki/Extreme_Faerie,120,1.04,0
18,Very Rare,8/74,荒廃と豊穣の決断,Perfect Deathbloom,Darkness/Nature,DM23-RP1,https://duelmasters.fandom.com/wiki/Perfect_Deathbloom,120,1.04,0
19,Rare,9/74,ゴルパガーニ-A7,Golpagani-A7 / Downforce Circular,Light,DM23-RP1,https://duelmasters.fandom.com/wiki/Golpagani-A7_/_Downforce_Circular,80,0.7,0
20,Rare,10/74,トライシェルビ-P6,Trishelby-P6,Light,DM23-RP1,https://duelmasters.fandom.com/wiki/Trishelby-P6,80,0.7,0
21,Rare,11/74,星姫械シリエス,"Siries, Primachine",Light,DM23-RP1,"https://duelmasters.fandom.com/wiki/Siries,_Primachine",80,0.7,0
22,Rare,12/74,極閃呪文「バリスパーク」,"""Varispark"", Extreme Flash Spell",Light,DM23-RP1,"https://duelmasters.fandom.com/wiki/%22Varispark%22,_Extreme_Flash_Spell",120,1.04,0
23,Rare,13/74,ボン・キゴマイム,"Bon Kigomime / ♪ A Thin Frog, Lucky Number is Here",Water,DM23-RP1,"https://duelmasters.fandom.com/wiki/Bon_Kigomime_/_%E2%99%AA_A_Thin_Frog,_Lucky_Number_is_Here",320,2.78,0
24,Rare,14/74,KINGTHEオルガンクルー,King the Organcrew,Water,DM23-RP1,https://duelmasters.fandom.com/wiki/King_the_Organcrew,80,0.7,0
25,Rare,15/74,深海の妹UNA4000,"Una 4000, Sister of Deep Sea",Water,DM23-RP1,"https://duelmasters.fandom.com/wiki/Una_4000,_Sister_of_Deep_Sea",80,0.7,0
26,Rare,16/74,極智呪文「ゼンブレイン」,"""Zenbrain"", Extreme Wisdom Spell",Water,DM23-RP1,"https://duelmasters.fandom.com/wiki/%22Zenbrain%22,_Extreme_Wisdom_Spell",80,0.7,0
27,Rare,17/74,イード=ミード,"Eido = Meido / ""Do You Want to See the Abyss?""",Darkness,DM23-RP1,https://duelmasters.fandom.com/wiki/Eido_%3D_Meido_/_%22Do_You_Want_to_See_the_Abyss%3F%22,80,0.7,0
28,Rare,18/74,グ：ルナグーシ,Gu:Lunagusi,Darkness,DM23-RP1,https://duelmasters.fandom.com/wiki/Gu:Lunagusi,80,0.7,0
29,Rare,19/74,極印呪文「インフェギガ」,"""Infegiga"", Extreme Sign Spell",Darkness,DM23-RP1,"https://duelmasters.fandom.com/wiki/%22Infegiga%22,_Extreme_Sign_Spell",80,0.7,0
30,Rare,20/74,ボルザード・スラッシャー,"Bolzard Slasher / ""Killing for Love!!""",Fire,DM23-RP1,https://duelmasters.fandom.com/wiki/Bolzard_Slasher_/_%22Killing_for_Love!!%22,80,0.7,0
31,Rare,21/74,クック・轟・ブルッチ,Kooc Scram Blecchi,Fire,DM23-RP1,https://duelmasters.fandom.com/wiki/Kooc_Scram_Blecchi,120,1.04,0
32,Rare,22/74,極凰呪文「バドフレア」,"""Birdflare"", Extreme Phoenix Spell",Fire,DM23-RP1,"https://duelmasters.fandom.com/wiki/%22Birdflare%22,_Extreme_Phoenix_Spell",80,0.7,0
33,Rare,23/74,氷打の妖精,Icing Faerie / Giant Impact,Nature,DM23-RP1,https://duelmasters.fandom.com/wiki/Icing_Faerie_/_Giant_Impact,80,0.7,0
34,Rare,24/74,モハメド・アント,Muhammad Ant,Nature,DM23-RP1,https://duelmasters.fandom.com/wiki/Muhammad_Ant,80,0.7,0
35,Rare,25/74,極拳呪文「デカアース」,"""Dekaearth"", Extreme Fist Spell",Nature,DM23-RP1,"https://duelmasters.fandom.com/wiki/%22Dekaearth%22,_Extreme_Fist_Spell",80,0.7,0
36,Rare,26/74,炎渦双奏タイダル&バーン,"Tidal and Burn, Flame Vortex Twin Play",Water/Fire,DM23-RP1,"https://duelmasters.fandom.com/wiki/Tidal_and_Burn,_Flame_Vortex_Twin_Play",80,0.7,0
37,Uncommon,27/74,星姫械マリハダル,"Marihadar, Primachine / Replica Auction",Light,DM23-RP1,"https://duelmasters.fandom.com/wiki/Marihadar,_Primachine_/_Replica_Auction",80,0.7,0
38,Uncommon,28/74,ドゥリツィオ－O6,Durizio-O6,Light,DM23-RP1,https://duelmasters.fandom.com/wiki/Durizio-O6,50,0.43,0
39,Uncommon,29/74,星姫械リゲート,"Rigate, Primachine",Light,DM23-RP1,"https://duelmasters.fandom.com/wiki/Rigate,_Primachine",80,0.7,0
40,Uncommon,30/74,瞬現の聖沌n41kun4,"Naikuna, Blinking Appearance Holy Chaos",Light,DM23-RP1,"https://duelmasters.fandom.com/wiki/Naikuna,_Blinking_Appearance_Holy_Chaos",80,0.7,0
41,Uncommon,31/74,ディライト・ディフェンス,Delight Defense,Light,DM23-RP1,https://duelmasters.fandom.com/wiki/Delight_Defense,80,0.7,0
42,Uncommon,32/74,マジック・A・セミプーロ,"Magic Acogi Semipro / ♪ Quiet, Anyway Brain Cicada Minmin",Water,DM23-RP1,"https://duelmasters.fandom.com/wiki/Magic_Acogi_Semipro_/_%E2%99%AA_Quiet,_Anyway_Brain_Cicada_Minmin",80,0.7,0
43,Uncommon,33/74,drAm'nrAsh,Dramoon Rush,Water,DM23-RP1,https://duelmasters.fandom.com/wiki/Dramoon_Rush,50,0.43,0
44,Uncommon,34/74,照明魚,Backlash Fish,Water,DM23-RP1,https://duelmasters.fandom.com/wiki/Backlash_Fish,50,0.43,0
45,Uncommon,35/74,UtaAwase選手宣誓のスピッチ,Uta-Awase The Athletes' Oath Speech,Water,DM23-RP1,https://duelmasters.fandom.com/wiki/Uta-Awase_The_Athletes%27_Oath_Speech,50,0.43,0
46,Uncommon,36/74,♪ ぬけがらの空蝉の術ここ撃つなや,"♪ Cast-off Shell, Utsusemi no Jutsu, Use it Here",Water,DM23-RP1,"https://duelmasters.fandom.com/wiki/%E2%99%AA_Cast-off_Shell,_Utsusemi_no_Jutsu,_Use_it_Here",50,0.43,0
47,Uncommon,37/74,ステッキ=ステーシー,"Stekki = Stacy / ""Isn't it Splendid?""",Darkness,DM23-RP1,https://duelmasters.fandom.com/wiki/Stekki_%3D_Stacy_/_%22Isn%27t_it_Splendid%3F%22,50,0.43,0
48,Uncommon,38/74,ド:スモンマー,Do:Sumonma,Darkness,DM23-RP1,https://duelmasters.fandom.com/wiki/Do:Sumonma,50,0.43,0
49,Uncommon,39/74,ヴァイナル = ヴィランド,Vinyl = Viland,Darkness,DM23-RP1,https://duelmasters.fandom.com/wiki/Vinyl_%3D_Viland,50,0.43,0
50,Uncommon,40/74,グ：ムユキバ,Gu:Muyukiba,Darkness,DM23-RP1,https://duelmasters.fandom.com/wiki/Gu:Muyukiba,80,0.7,0
51,Uncommon,41/74,死神ゼノミック・バキューム,Reaper Xenomic Vacuum,Darkness,DM23-RP1,https://duelmasters.fandom.com/wiki/Reaper_Xenomic_Vacuum,50,0.43,0
52,Uncommon,42/74,レーホウ・衛・デカッチ,"Rehou Guard Dekacchi / ""Lord Raging Dragon is Coming Outcchi!""",Fire,DM23-RP1,https://duelmasters.fandom.com/wiki/Rehou_Guard_Dekacchi_/_%22Lord_Raging_Dragon_is_Coming_Outcchi!%22,320,2.78,0
53,Uncommon,43/74,ボルシャック・ブレイズホーン,Bolshack Blazehorn,Fire,DM23-RP1,https://duelmasters.fandom.com/wiki/Bolshack_Blazehorn,50,0.43,0
54,Uncommon,44/74,破壊兵タクヤ,"Takuya, Destruction Soldier",Fire,DM23-RP1,"https://duelmasters.fandom.com/wiki/Takuya,_Destruction_Soldier",50,0.43,0
55,Uncommon,45/74,パーチク・站・パタッピ,Pachiku Logi Patappi,Fire,DM23-RP1,https://duelmasters.fandom.com/wiki/Pachiku_Logi_Patappi,50,0.43,0
56,Uncommon,46/74,バーニング・フィンガー,Burning Finger,Fire,DM23-RP1,https://duelmasters.fandom.com/wiki/Burning_Finger,320,2.78,0
57,Uncommon,47/74,十柱の超人,Bowling Giant / Strike Approach,Nature,DM23-RP1,https://duelmasters.fandom.com/wiki/Bowling_Giant_/_Strike_Approach,50,0.43,0
58,Uncommon,48/74,チアサンライト コハク,"Kohaku, Cheer Sunlight",Nature,DM23-RP1,"https://duelmasters.fandom.com/wiki/Kohaku,_Cheer_Sunlight",50,0.43,0
59,Uncommon,49/74,楽球の妖精,Lacross Faerie,Nature,DM23-RP1,https://duelmasters.fandom.com/wiki/Lacross_Faerie,120,1.04,0
60,Uncommon,50/74,フェアリー・ファンタジア,Faerie Fantasia,Nature,DM23-RP1,https://duelmasters.fandom.com/wiki/Faerie_Fantasia,80,0.7,0
61,Common,51/74,星姫械アイリプス,"Ilipse, Primachine / Iris Umbrella",Light,DM23-RP1,"https://duelmasters.fandom.com/wiki/Ilipse,_Primachine_/_Iris_Umbrella",80,0.7,0
62,Common,52/74,アシスター・アルデ,Assister Alde,Light,DM23-RP1,https://duelmasters.fandom.com/wiki/Assister_Alde,50,0.43,0
63,Common,53/74,忍封の聖沌133k3n,"Riken, Sealing Holy Chaos",Light,DM23-RP1,"https://duelmasters.fandom.com/wiki/Riken,_Sealing_Holy_Chaos",30,0.26,0
64,Common,54/74,星姫械ウェビペテル,"Webipetel, Primachine",Light,DM23-RP1,"https://duelmasters.fandom.com/wiki/Webipetel,_Primachine",50,0.43,0
65,Common,55/74,聖沌忍法b4ckd00r,"Backdoor, Holy Chaos Ninpo",Light,DM23-RP1,"https://duelmasters.fandom.com/wiki/Backdoor,_Holy_Chaos_Ninpo",50,0.43,0
66,Common,56/74,サダイエ・ホンカドリーマー,"Sadaie Honkadreamer / ♪ Old Pond, Once Again Spiral",Water,DM23-RP1,"https://duelmasters.fandom.com/wiki/Sadaie_Honkadreamer_/_%E2%99%AA_Old_Pond,_Once_Again_Spiral",30,0.26,0
67,Common,57/74,オンセサン,Onsesan,Water,DM23-RP1,https://duelmasters.fandom.com/wiki/Onsesan,30,0.26,0
68,Common,58/74,アシスター・Mogi林檎,Assister Mogiringo,Water,DM23-RP1,https://duelmasters.fandom.com/wiki/Assister_Mogiringo,50,0.43,0
69,Common,59/74,♪ これがまあ終のすみかか フローズン,"♪ This is, the Last Residence, Frozen",Water,DM23-RP1,"https://duelmasters.fandom.com/wiki/%E2%99%AA_This_is,_the_Last_Residence,_Frozen",30,0.26,0
70,Common,60/74,ワイグラス = ワグラス,"Wiglass = Waglass / ""Let's Start the Banquet""",Darkness,DM23-RP1,https://duelmasters.fandom.com/wiki/Wiglass_%3D_Waglass_/_%22Let%27s_Start_the_Banquet%22,30,0.26,0
71,Common,61/74,グ:タプコリヘ,Gu:Tapukorihe,Darkness,DM23-RP1,https://duelmasters.fandom.com/wiki/Gu:Tapukorihe,30,0.26,0
72,Common,62/74,ド:ノラテップ,Do:Norateppu,Darkness,DM23-RP1,https://duelmasters.fandom.com/wiki/Do:Norateppu,30,0.26,0
73,Common,63/74,ハリート=ハイホ,Halito = Haiho,Darkness,DM23-RP1,https://duelmasters.fandom.com/wiki/Halito_%3D_Haiho,50,0.43,0
74,Common,64/74,死煙の霧,Mist of Death Smoke,Darkness,DM23-RP1,https://duelmasters.fandom.com/wiki/Mist_of_Death_Smoke,30,0.26,0
75,Common,65/74,ファイン・襲・ピヨッチ,"Fine Shoot Piyocchi / ""Raging Dragon is Immortal!""",Fire,DM23-RP1,https://duelmasters.fandom.com/wiki/Fine_Shoot_Piyocchi_/_%22Raging_Dragon_is_Immortal!%22,50,0.43,0
76,Common,66/74,ボルザード・バーンエッジ,Bolzard Burnedge,Fire,DM23-RP1,https://duelmasters.fandom.com/wiki/Bolzard_Burnedge,30,0.26,0
77,Common,67/74,爆神兵ピュロボルス,Explosive Trooper Pyrobolus,Fire,DM23-RP1,https://duelmasters.fandom.com/wiki/Explosive_Trooper_Pyrobolus,30,0.26,0
78,Common,68/74,アシスター・コッピ,Assister Coppi,Fire,DM23-RP1,https://duelmasters.fandom.com/wiki/Assister_Coppi,120,1.04,0
79,Common,69/74,竜の闘技場マグマンシャック,"Magmanshack, Dragon Arena",Fire,DM23-RP1,"https://duelmasters.fandom.com/wiki/Magmanshack,_Dragon_Arena",30,0.26,0
80,Common,70/74,配球の超人,Warner Giant / Longrun Hit,Nature,DM23-RP1,https://duelmasters.fandom.com/wiki/Warner_Giant_/_Longrun_Hit,30,0.26,0
81,Common,71/74,カート・ビートル,Cart Beetle,Nature,DM23-RP1,https://duelmasters.fandom.com/wiki/Cart_Beetle,30,0.26,0
82,Common,72/74,チアコバルト アサギ,"Asagi, Cheer Cobalt",Nature,DM23-RP1,"https://duelmasters.fandom.com/wiki/Asagi,_Cheer_Cobalt",50,0.43,0
83,Common,73/74,アシスター・サイネリア,Assister Cineraria,Nature,DM23-RP1,https://duelmasters.fandom.com/wiki/Assister_Cineraria,80,0.7,0
84,Common,74/74,バイン・トラップ,Vine Trap,Nature,DM23-RP1,https://duelmasters.fandom.com/wiki/Vine_Trap,30,0.26,0
85,Secret SP Gold Rare,1S/2,覇炎竜ボルシャック・ライダー,"Bolshack Rider, Supreme Flame Dragon",Fire,DM23-RP1,"https://duelmasters.fandom.com/wiki/Bolshack_Rider,_Supreme_Flame_Dragon",3980,34.63,0
86,Secret SP Gold Rare,2S/2,首領竜ゴルファンタジスタ,Captain Golfantasista,Nature,DM23-RP1,https://duelmasters.fandom.com/wiki/Captain_Golfantasista,4980,43.33,0
87,Secret SP Rare,1B/22,覇炎竜ボルシャック・ライダー,"Bolshack Rider, Supreme Flame Dragon",Fire,DM23-RP1,"https://duelmasters.fandom.com/wiki/Bolshack_Rider,_Supreme_Flame_Dragon",780,6.79,0
88,Secret SP Rare,2B/22,首領竜ゴルファンタジスタ,Captain Golfantasista,Nature,DM23-RP1,https://duelmasters.fandom.com/wiki/Captain_Golfantasista,1280,11.14,0
89,Secret SP Rare,3B/22,ウィリデ・ゴルギーニ,Viride Gorghini,Light,DM23-RP1,https://duelmasters.fandom.com/wiki/Viride_Gorghini,500,4.35,0
90,Secret SP Rare,4B/22,新星姫マルシドループ,"Marshidoloop, Nova Princess",Light,DM23-RP1,"https://duelmasters.fandom.com/wiki/Marshidoloop,_Nova_Princess",580,5.05,0
91,Secret SP Rare,5B/22,der`ZenMondo,"der`Zen Mondo / ♪ With a Signature Move, Strongest are the Traces of a Dream",Water,DM23-RP1,"https://duelmasters.fandom.com/wiki/Der%60Zen_Mondo_/_%E2%99%AA_With_a_Signature_Move,_Strongest_are_the_Traces_of_a_Dream",4980,43.33,0
92,Secret SP Rare,6B/22,SC龍飛→SC風流,Screwhigh → School,Water,DM23-RP1,https://duelmasters.fandom.com/wiki/Screwhigh_%E2%86%92_School,980,8.53,0
93,Secret SP Rare,7B/22,深淵の螺穿ラゼル＝ズバイラル,"Razel = Zubairal, Abyssal Spiral",Darkness,DM23-RP1,"https://duelmasters.fandom.com/wiki/Razel_%3D_Zubairal,_Abyssal_Spiral",1980,17.23,0
94,Secret SP Rare,8B/22,ノラディ：ド：スルーザ,Norady:Do:Suruza,Darkness,DM23-RP1,https://duelmasters.fandom.com/wiki/Norady:Do:Suruza,1280,11.14,0
95,Secret SP Rare,9B/22,ボルシャック・アークゼオス,Bolshack Arczeos,Fire,DM23-RP1,https://duelmasters.fandom.com/wiki/Bolshack_Arczeos,3980,34.63,0
96,Secret SP Rare,10B/22,チアスカーレット アカネ,"Akane, Cheer Scarlet",Nature,DM23-RP1,"https://duelmasters.fandom.com/wiki/Akane,_Cheer_Scarlet",7980,69.43,0
97,Secret SP Rare,11B/22,コーボー・マジカルショッカー,Kobo Magicalshocker,Water,DM23-RP1,https://duelmasters.fandom.com/wiki/Kobo_Magicalshocker,420,3.65,0
98,Secret SP Rare,12B/22,極輪の妖精,Extreme Faerie,Nature,DM23-RP1,https://duelmasters.fandom.com/wiki/Extreme_Faerie,980,8.53,0
99,Secret SP Rare,13B/22,荒廃と豊穣の決断,Perfect Deathbloom,Darkness/Nature,DM23-RP1,https://duelmasters.fandom.com/wiki/Perfect_Deathbloom,1280,11.14,0
100,Secret SP Rare,14B/22,トライシェルビ-P6,Trishelby-P6,Light,DM23-RP1,https://duelmasters.fandom.com/wiki/Trishelby-P6,780,6.79,0
101,Secret SP Rare,15B/22,グ：ルナグーシ,Gu:Lunagusi,Darkness,DM23-RP1,https://duelmasters.fandom.com/wiki/Gu:Lunagusi,580,5.05,0
102,Secret SP Rare,16B/22,クック・轟・ブルッチ,Kooc Scram Blecchi,Fire,DM23-RP1,https://duelmasters.fandom.com/wiki/Kooc_Scram_Blecchi,580,5.05,0
103,Secret SP Rare,17B/22,drAm'nrAsh,Dramoon Rush,Water,DM23-RP1,https://duelmasters.fandom.com/wiki/Dramoon_Rush,500,4.35,0
104,Secret SP Rare,18B/22,破壊兵タクヤ,"Takuya, Destruction Soldier",Fire,DM23-RP1,"https://duelmasters.fandom.com/wiki/Takuya,_Destruction_Soldier",320,2.78,0
105,Secret SP Rare,19B/22,フェアリー・ファンタジア,Faerie Fantasia,Nature,DM23-RP1,https://duelmasters.fandom.com/wiki/Faerie_Fantasia,1980,17.23,0
106,Secret SP Rare,20B/22,星姫械ウェビペテル,"Webipetel, Primachine",Light,DM23-RP1,"https://duelmasters.fandom.com/wiki/Webipetel,_Primachine",580,5.05,0
107,Secret SP Rare,21B/22,ファイン・襲・ピヨッチ,"Fine Shoot Piyocchi / ""Raging Dragon is Immortal!""",Fire,DM23-RP1,https://duelmasters.fandom.com/wiki/Fine_Shoot_Piyocchi_/_%22Raging_Dragon_is_Immortal!%22,1980,17.23,0
108,Secret SP Rare,22B/22,チアコバルト アサギ,"Asagi, Cheer Cobalt",Nature,DM23-RP1,"https://duelmasters.fandom.com/wiki/Asagi,_Cheer_Cobalt",780,6.79,0
109,Secret Rare,1A/20,ウィリデ・ゴルギーニ,Viride Gorghini,Light,DM23-RP1,https://duelmasters.fandom.com/wiki/Viride_Gorghini,220,1.91,0
110,Secret Rare,2A/20,新星姫マルシドループ,"Marshidoloop, Nova Princess",Light,DM23-RP1,"https://duelmasters.fandom.com/wiki/Marshidoloop,_Nova_Princess",220,1.91,0
111,Secret Rare,3A/20,der`ZenMondo,"der`Zen Mondo / ♪ With a Signature Move, Strongest are the Traces of a Dream",Water,DM23-RP1,"https://duelmasters.fandom.com/wiki/Der%60Zen_Mondo_/_%E2%99%AA_With_a_Signature_Move,_Strongest_are_the_Traces_of_a_Dream",1280,11.14,0
112,Secret Rare,4A/20,SC龍飛→SC風流,Screwhigh → School,Water,DM23-RP1,https://duelmasters.fandom.com/wiki/Screwhigh_%E2%86%92_School,420,3.65,0
113,Secret Rare,5A/20,深淵の螺穿ラゼル＝ズバイラル,"Razel = Zubairal, Abyssal Spiral",Darkness,DM23-RP1,"https://duelmasters.fandom.com/wiki/Razel_%3D_Zubairal,_Abyssal_Spiral",980,8.53,0
114,Secret Rare,6A/20,ノラディ：ド：スルーザ,Norady:Do:Suruza,Darkness,DM23-RP1,https://duelmasters.fandom.com/wiki/Norady:Do:Suruza,780,6.79,0
115,Secret Rare,7A/20,ボルシャック・アークゼオス,Bolshack Arczeos,Fire,DM23-RP1,https://duelmasters.fandom.com/wiki/Bolshack_Arczeos,1280,11.14,0
116,Secret Rare,8A/20,チアスカーレット アカネ,"Akane, Cheer Scarlet",Nature,DM23-RP1,"https://duelmasters.fandom.com/wiki/Akane,_Cheer_Scarlet",2480,21.58,0
117,Secret Rare,9A/20,コーボー・マジカルショッカー,Kobo Magicalshocker,Water,DM23-RP1,https://duelmasters.fandom.com/wiki/Kobo_Magicalshocker,180,1.57,0
118,Secret Rare,10A/20,極輪の妖精,Extreme Faerie,Nature,DM23-RP1,https://duelmasters.fandom.com/wiki/Extreme_Faerie,420,3.65,0
119,Secret Rare,11A/20,荒廃と豊穣の決断,Perfect Deathbloom,Darkness/Nature,DM23-RP1,https://duelmasters.fandom.com/wiki/Perfect_Deathbloom,420,3.65,0
120,Secret Rare,12A/20,トライシェルビ-P6,Trishelby-P6,Light,DM23-RP1,https://duelmasters.fandom.com/wiki/Trishelby-P6,220,1.91,0
121,Secret Rare,13A/20,グ：ルナグーシ,Gu:Lunagusi,Darkness,DM23-RP1,https://duelmasters.fandom.com/wiki/Gu:Lunagusi,180,1.57,0
122,Secret Rare,14A/20,クック・轟・ブルッチ,Kooc Scram Blecchi,Fire,DM23-RP1,https://duelmasters.fandom.com/wiki/Kooc_Scram_Blecchi,220,1.91,0
123,Secret Rare,15A/20,drAm'nrAsh,Dramoon Rush,Water,DM23-RP1,https://duelmasters.fandom.com/wiki/Dramoon_Rush,180,1.57,0
124,Secret Rare,16A/20,破壊兵タクヤ,"Takuya, Destruction Soldier",Fire,DM23-RP1,"https://duelmasters.fandom.com/wiki/Takuya,_Destruction_Soldier",180,1.57,0
125,Secret Rare,17A/20,フェアリー・ファンタジア,Faerie Fantasia,Nature,DM23-RP1,https://duelmasters.fandom.com/wiki/Faerie_Fantasia,420,3.65,0
126,Secret Rare,18A/20,星姫械ウェビペテル,"Webipetel, Primachine",Light,DM23-RP1,"https://duelmasters.fandom.com/wiki/Webipetel,_Primachine",180,1.57,0
127,Secret Rare,19A/20,ファイン・襲・ピヨッチ,"Fine Shoot Piyocchi / ""Raging Dragon is Immortal!""",Fire,DM23-RP1,https://duelmasters.fandom.com/wiki/Fine_Shoot_Piyocchi_/_%22Raging_Dragon_is_Immortal!%22,500,4.35,0
128,Secret Rare,20A/20,チアコバルト アサギ,"Asagi, Cheer Cobalt",Nature,DM23-RP1,"https://duelmasters.fandom.com/wiki/Asagi,_Cheer_Cobalt",320,2.78,0
129,Gold Treasure,SP1/SP5,「正義星帝」 <ライオネル.Star>,Still Justice Till The End (Lionel Star),Light,DM23-RP1,https://duelmasters.fandom.com/wiki/Still_Justice_Till_The_End_(Lionel_Star),3980,34.63,0
130,Gold Treasure,SP2/SP5,プラチナ・ワルスラS,Platina Walsura S,Water,DM23-RP1,https://duelmasters.fandom.com/wiki/Platina_Walsura_S,3480,30.28,0
131,Gold Treasure,SP3/SP5,天幕船ドンデンブタイ,"Dondenbutai, Tent Ship",Water,DM23-RP1,"https://duelmasters.fandom.com/wiki/Dondenbutai,_Tent_Ship",7980,69.43,0
132,Gold Treasure,SP4/SP5,T・T・T,The Triple Three,Light/Water/Fire,DM23-RP1,https://duelmasters.fandom.com/wiki/The_Triple_Three,24800,215.76,0
133,Gold Treasure,SP5/SP5,ボルシャック･栄光･ルピア,Bolshack Glory Lupia,Fire/Nature,DM23-RP1,https://duelmasters.fandom.com/wiki/Bolshack_Glory_Lupia,5980,52.03,0
134,Silver Treasure,TR1a/TR9,極魔王殿ウェルカム・ヘル,"Welcome Hell, Supreme Devil King Palace",Darkness,DM23-RP1,"https://duelmasters.fandom.com/wiki/Welcome_Hell,_Supreme_Devil_King_Palace",420,3.65,0
135,Silver Treasure,TR1b/TR9,極・魔壊王デスゴロス,"Deathgoros, Supreme Devil Corrupt King",Darkness,DM23-RP1,"https://duelmasters.fandom.com/wiki/Deathgoros,_Supreme_Devil_Corrupt_King",420,3.65,0
136,Silver Treasure,TR2/TR9,ガヨウ神,Gayoushin,Colourless,DM23-RP1,https://duelmasters.fandom.com/wiki/Gayoushin,220,1.91,0
137,Silver Treasure,TR3/TR9,無限銀河ジ・エンド・オブ・ユニバース,"The End of Universe, Infinite Galaxy",Light,DM23-RP1,"https://duelmasters.fandom.com/wiki/The_End_of_Universe,_Infinite_Galaxy",500,4.35,0
138,Silver Treasure,TR4/TR9,水上第九院シャコガイル,"Shakogairu, Water Academy No. 9",Water,DM23-RP1,"https://duelmasters.fandom.com/wiki/Shakogairu,_Water_Academy_No._9",980,8.53,0
139,Silver Treasure,TR5/TR9,月下卍壊ガ・リュミーズ 卍,Gekabankai Ga Ryumizu 卍,Water,DM23-RP1,https://duelmasters.fandom.com/wiki/Gekabankai_Ga_Ryumizu_%E5%8D%8D,2480,21.58,0
140,Silver Treasure,TR6/TR9,超神羅星アポロヌス・ドラゲリオン,Super Enlightened Nova Apollonus Dragerion,Fire,DM23-RP1,https://duelmasters.fandom.com/wiki/Super_Enlightened_Nova_Apollonus_Dragerion,220,1.91,0
