No,Rarity,Id,Japanese Name,English Name,Civilization,Set,Reference,Price (Yen),Price (SGD),Qty
12,Very Rare,2/74,暴徒-da-bummer,Bakuto-da-bummer,Water,DM23-RP4,https://duelmasters.fandom.com/wiki/Bakuto-da-bummer,120,1.04,0
13,Very Rare,3/74,氷柱と炎弧の決断,Perfect Coldflame,Water/Fire,DM23-RP4,https://duelmasters.fandom.com/wiki/Perfect_Coldflame,1280,11.14,0
14,Very Rare,4/74,リッチーモア＝ザ＝ダーティ,"Ritchiemore = The = Dirty / ""Shall I put it away?""",Darkness,DM23-RP4,https://duelmasters.fandom.com/wiki/Ritchiemore_%3D_The_%3D_Dirty_/_%22Shall_I_put_it_away%3F%22,120,1.04,0
15,Very Rare,5/74,ドラン・ゴル・ゲルス,Doran Gor Gels / Memory of Wealth Dragon,Light,DM23-RP4,https://duelmasters.fandom.com/wiki/Doran_Gor_Gels_/_Memory_of_Wealth_Dragon,180,1.57,0
16,Very Rare,6/74,堅き革命ボルシュゴス,"Bolshugos, Solid Revolution / ""Bolshugos Slasher!!""",Fire,DM23-RP4,"https://duelmasters.fandom.com/wiki/Bolshugos,_Solid_Revolution_/_%22Bolshugos_Slasher!!%22",180,1.57,0
17,Very Rare,7/74,芸魔獅子レオジンロ,"Leojinro, Geima Lion / ♪ Without Limit, Almost Transparent, This is Me",Water,DM23-RP4,"https://duelmasters.fandom.com/wiki/Leojinro,_Geima_Lion_/_%E2%99%AA_Without_Limit,_Almost_Transparent,_This_is_Me",120,1.04,0
18,Very Rare,8/74,宙番龍オービーメイカーPar001,"Orbimaker Par Zerozeroone, Space Dragon / Zerozero In One",Nature,DM23-RP4,"https://duelmasters.fandom.com/wiki/Orbimaker_Par_Zerozeroone,_Space_Dragon_/_Zerozero_In_One",120,1.04,0
19,Rare,9/74,偽りの嘘ネメシス,Codefake Nemesis,Colourless,DM23-RP4,https://duelmasters.fandom.com/wiki/Codefake_Nemesis,180,1.57,0
20,Rare,10/74,光鎧龍ホーリーグレイス,"Holy Grace, Light Armored Dragon",Light,DM23-RP4,"https://duelmasters.fandom.com/wiki/Holy_Grace,_Light_Armored_Dragon",320,2.78,0
21,Rare,11/74,鎧機天シロフェシー,"Shirophecy, Armored Mecha Heaven",Light,DM23-RP4,"https://duelmasters.fandom.com/wiki/Shirophecy,_Armored_Mecha_Heaven",320,2.78,0
22,Rare,12/74,星姫械エルナドンナ,"Elnadonna, Primachine",Light,DM23-RP4,"https://duelmasters.fandom.com/wiki/Elnadonna,_Primachine",220,1.91,0
23,Rare,13/74,蒼神龍トライクラブ・トライショット,"Triclub Trishot, Blue Divine Dragon",Water,DM23-RP4,"https://duelmasters.fandom.com/wiki/Triclub_Trishot,_Blue_Divine_Dragon",580,5.05,0
24,Rare,14/74,巨魔天アオフェシー,"Aophecy, Giant Magic Heaven",Water,DM23-RP4,"https://duelmasters.fandom.com/wiki/Aophecy,_Giant_Magic_Heaven",180,1.57,0
25,Rare,15/74,祭前音愛ユルフワ,"Yurufuwa, Prefestival Music Love",Water,DM23-RP4,"https://duelmasters.fandom.com/wiki/Yurufuwa,_Prefestival_Music_Love",120,1.04,0
26,Rare,16/74,シェケダン・ドメ・ゲルス,Shakedown Dome Gels / Domestic Eye,Darkness,DM23-RP4,https://duelmasters.fandom.com/wiki/Shakedown_Dome_Gels_/_Domestic_Eye,120,1.04,0
27,Rare,17/74,忍蛇の聖沌c0br4,"Cobra, Snake Ninja Holy Chaos",Darkness,DM23-RP4,"https://duelmasters.fandom.com/wiki/Cobra,_Snake_Ninja_Holy_Chaos",420,3.65,0
28,Rare,18/74,機深天クロフェシー,"Kurophecy, Mecha Abyss Heaven",Darkness,DM23-RP4,"https://duelmasters.fandom.com/wiki/Kurophecy,_Mecha_Abyss_Heaven",120,1.04,0
29,Rare,19/74,紅唱龍マグマイッピツ,"Magmaippitsu, Crimson Cast Dragon",Fire,DM23-RP4,"https://duelmasters.fandom.com/wiki/Magmaippitsu,_Crimson_Cast_Dragon",120,1.04,0
30,Rare,20/74,ボルシャック・バリスタ・ドラゴン,Bolshack Ballista Dragon,Fire,DM23-RP4,https://duelmasters.fandom.com/wiki/Bolshack_Ballista_Dragon,120,1.04,0
31,Rare,21/74,魔鎧天アカフェシー,"Akaphecy, Magic Armored Heaven",Fire,DM23-RP4,"https://duelmasters.fandom.com/wiki/Akaphecy,_Magic_Armored_Heaven",120,1.04,0
32,Rare,22/74,オ：ベカリーヌ,O:Bekarinu / Little Jab,Nature,DM23-RP4,https://duelmasters.fandom.com/wiki/O:Bekarinu_/_Little_Jab,120,1.04,0
33,Rare,23/74,ア：モグチッツ,A:Moguchittsu,Nature,DM23-RP4,https://duelmasters.fandom.com/wiki/A:Moguchittsu,120,1.04,0
34,Rare,24/74,紐技の妖精,Ribbon Faerie,Nature,DM23-RP4,https://duelmasters.fandom.com/wiki/Ribbon_Faerie,120,1.04,0
35,Rare,25/74,深巨天ミドフェシー,"Midophecy, Abyss Giant Heaven",Nature,DM23-RP4,"https://duelmasters.fandom.com/wiki/Midophecy,_Abyss_Giant_Heaven",120,1.04,0
36,Rare,26/74,バンキシーの魔盤,Bankisy's Magic Board,Water/Fire,DM23-RP4,https://duelmasters.fandom.com/wiki/Bankisy%27s_Magic_Board,120,1.04,0
37,Uncommon,27/74,助招! アルデ&パワッチ,Assistance! Alde and Powercchi,Light,DM23-RP4,https://duelmasters.fandom.com/wiki/Assistance!_Alde_and_Powercchi,80,0.7,0
38,Uncommon,28/74,アシステスト・インコッピ,Assistest Incoppi,Light,DM23-RP4,https://duelmasters.fandom.com/wiki/Assistest_Incoppi,180,1.57,0
39,Uncommon,29/74,助招! Mogi林檎&無双,Assistance! Mogiringo and Kankuro,Water,DM23-RP4,https://duelmasters.fandom.com/wiki/Assistance!_Mogiringo_and_Kankuro,80,0.7,0
40,Uncommon,30/74,アシステスト・シネラリア,Assistest Cineraria,Water,DM23-RP4,https://duelmasters.fandom.com/wiki/Assistest_Cineraria,180,1.57,0
41,Uncommon,31/74,タイピング＝タップ,"Typing = Tap / ""Do You Want to Read Your Last Words?""",Darkness,DM23-RP4,https://duelmasters.fandom.com/wiki/Typing_%3D_Tap_/_%22Do_You_Want_to_Read_Your_Last_Words%3F%22,80,0.7,0
42,Uncommon,32/74,助招! ノラテップvs.ミモザスター,Assistance! Noratep vs. Mimosastar,Darkness,DM23-RP4,https://duelmasters.fandom.com/wiki/Assistance!_Noratep_vs._Mimosastar,80,0.7,0
43,Uncommon,33/74,アシステスト・アルデッド,Assistest Aldead,Darkness,DM23-RP4,https://duelmasters.fandom.com/wiki/Assistest_Aldead,120,1.04,0
44,Uncommon,34/74,助招! コッピ&Machine,Assistance! Coppi and Machine,Fire,DM23-RP4,https://duelmasters.fandom.com/wiki/Assistance!_Coppi_and_Machine,80,0.7,0
45,Uncommon,35/74,アシステスト・Mogi事変,Assistest Mogijihen,Fire,DM23-RP4,https://duelmasters.fandom.com/wiki/Assistest_Mogijihen,80,0.7,0
46,Uncommon,36/74,ピッピ・修・ピヨッコ,Pippi Mainte Piyocco,Fire,DM23-RP4,https://duelmasters.fandom.com/wiki/Pippi_Mainte_Piyocco,80,0.7,0
47,Uncommon,37/74,卓球の妖精,Pingpong Faerie / Omega Drive,Nature,DM23-RP4,https://duelmasters.fandom.com/wiki/Pingpong_Faerie_/_Omega_Drive,80,0.7,0
48,Uncommon,38/74,助招! サイネリアvs.トレイン,Assistance! Cinerara vs. Train,Nature,DM23-RP4,https://duelmasters.fandom.com/wiki/Assistance!_Cinerara_vs._Train,80,0.7,0
49,Uncommon,39/74,オ：ンータイ,O:Ntai,Nature,DM23-RP4,https://duelmasters.fandom.com/wiki/O:Ntai,80,0.7,0
50,Uncommon,40/74,ルベル・ゴル・ゲルス,Rubel Gor Gels,Light/Darkness,DM23-RP4,https://duelmasters.fandom.com/wiki/Rubel_Gor_Gels,80,0.7,0
51,Uncommon,41/74,ボルシャック・ジャガルザー,Bolshack Jagalzor,Light/Fire,DM23-RP4,https://duelmasters.fandom.com/wiki/Bolshack_Jagalzor,80,0.7,0
52,Uncommon,42/74,巻く革命ボルシャック・テイラー,"Bolshack Tailer, Rolling Revolution",Light/Fire,DM23-RP4,"https://duelmasters.fandom.com/wiki/Bolshack_Tailer,_Rolling_Revolution",80,0.7,0
53,Uncommon,43/74,芸魔香車マンカラダイル,"Mancaladile, Geima Incense Chariot",Water/Fire,DM23-RP4,"https://duelmasters.fandom.com/wiki/Mancaladile,_Geima_Incense_Chariot",80,0.7,0
54,Uncommon,44/74,サテライトスラム・スコーピオン,Satellite Slam Scorpion,Water/Nature,DM23-RP4,https://duelmasters.fandom.com/wiki/Satellite_Slam_Scorpion,80,0.7,0
55,Uncommon,45/74,エリー＝ザ＝ダーティ,Erie = The = Dirty,Darkness/Nature,DM23-RP4,https://duelmasters.fandom.com/wiki/Erie_%3D_The_%3D_Dirty,80,0.7,0
56,Uncommon,46/74,シュバルスリング-B3,Chevalsling-B3 / En Gels Spark,Light,DM23-RP4,https://duelmasters.fandom.com/wiki/Chevalsling-B3_/_En_Gels_Spark,80,0.7,0
57,Uncommon,47/74,一期音愛カーリー,"Kari, Ichigo Music Love / ♪ Goodbye, Maybe we'll meet again, Goodbye",Water,DM23-RP4,"https://duelmasters.fandom.com/wiki/Kari,_Ichigo_Music_Love_/_%E2%99%AA_Goodbye,_Maybe_we%27ll_meet_again,_Goodbye",80,0.7,0
58,Uncommon,48/74,ゲキシャ・写・メッチ,"Gekisha Basha Mecchi / ""My Hotshot is Machinegunppi!""",Fire,DM23-RP4,https://duelmasters.fandom.com/wiki/Gekisha_Basha_Mecchi_/_%22My_Hotshot_is_Machinegunppi!%22,80,0.7,0
59,Uncommon,49/74,ア:メナカア,A:Menakaa / Turbo Journey,Darkness,DM23-RP4,https://duelmasters.fandom.com/wiki/A:Menakaa_/_Turbo_Journey,80,0.7,0
60,Uncommon,50/74,孤迫の超人,Amber Giant / Swing Be Ambitious,Nature,DM23-RP4,https://duelmasters.fandom.com/wiki/Amber_Giant_/_Swing_Be_Ambitious,80,0.7,0
61,Common,51/74,モッチ・網・パラッチ,"Mochi Net Palacchi / ""This is the last shiningppi!""",Light,DM23-RP4,https://duelmasters.fandom.com/wiki/Mochi_Net_Palacchi_/_%22This_is_the_last_shiningppi!%22,50,0.43,0
62,Common,52/74,忍蝶の聖沌ch0uch0,"Choucho, Ninja Butterfly Holy Chaos",Light,DM23-RP4,"https://duelmasters.fandom.com/wiki/Choucho,_Ninja_Butterfly_Holy_Chaos",50,0.43,0
63,Common,53/74,レディゴ・カリ・ゲルス,Readygo Kari Gels,Light,DM23-RP4,https://duelmasters.fandom.com/wiki/Readygo_Kari_Gels,50,0.43,0
64,Common,54/74,鎧撃の支え仲接,"Nakatsugi, Support of Armor Strike",Light,DM23-RP4,"https://duelmasters.fandom.com/wiki/Nakatsugi,_Support_of_Armor_Strike",50,0.43,0
65,Common,55/74,忍式の聖沌y4kk0,"Yakko, Shinobi Style Holy Chaos",Light,DM23-RP4,"https://duelmasters.fandom.com/wiki/Yakko,_Shinobi_Style_Holy_Chaos",120,1.04,0
66,Common,56/74,イシカワ・ハンドシーカー,"Ishikawa Handseeker / ♪ The Talent, Will be Revealed, This Tune",Water,DM23-RP4,"https://duelmasters.fandom.com/wiki/Ishikawa_Handseeker_/_%E2%99%AA_The_Talent,_Will_be_Revealed,_This_Tune",120,1.04,0
67,Common,57/74,ナイター・ファイアフライ,Night Firefly,Water,DM23-RP4,https://duelmasters.fandom.com/wiki/Night_Firefly,120,1.04,0
68,Common,58/74,AQventure,Aqua Venture,Water,DM23-RP4,https://duelmasters.fandom.com/wiki/Aqua_Venture,50,0.43,0
69,Common,59/74,コートスタン＝コルトスタイン,Coatstan = Koatstain,Darkness,DM23-RP4,https://duelmasters.fandom.com/wiki/Coatstan_%3D_Koatstain,50,0.43,0
70,Common,60/74,ロコモクサス-S8,Locomoxus-S8,Darkness,DM23-RP4,https://duelmasters.fandom.com/wiki/Locomoxus-S8,50,0.43,0
71,Common,61/74,アイロン＝バイロン,Iron = Bairon,Darkness,DM23-RP4,https://duelmasters.fandom.com/wiki/Iron_%3D_Bairon,80,0.7,0
72,Common,62/74,タンクリオ-L8,Tankrio-L8,Darkness,DM23-RP4,https://duelmasters.fandom.com/wiki/Tankrio-L8,80,0.7,0
73,Common,63/74,俳速ザ・ハイク,"The Hike, Haiku Speed / ♪ Tosshinsha, In English, that's Charger",Fire,DM23-RP4,"https://duelmasters.fandom.com/wiki/The_Hike,_Haiku_Speed_/_%E2%99%AA_Tosshinsha,_In_English,_that%27s_Charger",50,0.43,0
74,Common,64/74,拳装のピョンガル,Fully Equipped Pyongaroo,Fire,DM23-RP4,https://duelmasters.fandom.com/wiki/Fully_Equipped_Pyongaroo,50,0.43,0
75,Common,65/74,卯年の園上者アルラパン,"Arlapin, Lover Star",Fire,DM23-RP4,"https://duelmasters.fandom.com/wiki/Arlapin,_Lover_Star",120,1.04,0
76,Common,66/74,ヤッタナ・讐・ヤクッピ,Yattana Revenge Yakuppi,Fire,DM23-RP4,https://duelmasters.fandom.com/wiki/Yattana_Revenge_Yakuppi,50,0.43,0
77,Common,67/74,巴打の超人,Yawarashot Giant,Nature,DM23-RP4,https://duelmasters.fandom.com/wiki/Yawarashot_Giant,50,0.43,0
78,Common,68/74,ア:ロックロ,A:Rokkuro,Nature,DM23-RP4,https://duelmasters.fandom.com/wiki/A:Rokkuro,50,0.43,0
79,Common,69/74,球乗りコゾウくん,"Kozoukun, Ball Rider",Nature,DM23-RP4,"https://duelmasters.fandom.com/wiki/Kozoukun,_Ball_Rider",120,1.04,0
80,Common,70/74,蓄明呪文「マブシコワ・チャージャー」,"""Mabushikova Charger"", Bright Storage Spell",Light/Darkness,DM23-RP4,"https://duelmasters.fandom.com/wiki/%22Mabushikova_Charger%22,_Bright_Storage_Spell",50,0.43,0
81,Common,71/74,蓄炎呪文「メラピッカ・チャージャー」,"""Merapikka Charger"", Flame Storage Spell",Light/Fire,DM23-RP4,"https://duelmasters.fandom.com/wiki/%22Merapikka_Charger%22,_Flame_Storage_Spell",50,0.43,0
82,Common,72/74,蓄海呪文「ザブンアッチ・チャージャー」,"""Zabunatch Charger"", Sea Storage Spell",Water/Fire,DM23-RP4,"https://duelmasters.fandom.com/wiki/%22Zabunatch_Charger%22,_Sea_Storage_Spell",50,0.43,0
83,Common,73/74,蓄命呪文「ガッツシル・チャージャー」,"""Gutssil Charger"", Life Storage Spell",Water/Nature,DM23-RP4,"https://duelmasters.fandom.com/wiki/%22Gutssil_Charger%22,_Life_Storage_Spell",50,0.43,0
84,Common,74/74,蓄暗呪文「デスイキル・チャージャー」,"""Deathkill Charger"", Dark Storage Spell",Darkness/Nature,DM23-RP4,"https://duelmasters.fandom.com/wiki/%22Deathkill_Charger%22,_Dark_Storage_Spell",50,0.43,0
85,Secret SP Gold Rare,1S/2,富轟皇ゴルギーニ・エン・ゲルス,"Gorghini En Gels, Wealth Roar Emperor",Light/Darkness,DM23-RP4,"https://duelmasters.fandom.com/wiki/Gorghini_En_Gels,_Wealth_Roar_Emperor",3480,30.28,0
86,Secret SP Gold Rare,2S/2,竜皇神ボルシャック・バクテラス,"Bolshack Bakuterasu, Dragon Emperor God",Light/Fire,DM23-RP4,"https://duelmasters.fandom.com/wiki/Bolshack_Bakuterasu,_Dragon_Emperor_God",6980,60.73,0
87,Secret SP Rare,1B/22,富轟皇ゴルギーニ・エン・ゲルス,"Gorghini En Gels, Wealth Roar Emperor",Light/Darkness,DM23-RP4,"https://duelmasters.fandom.com/wiki/Gorghini_En_Gels,_Wealth_Roar_Emperor",500,4.35,0
88,Secret SP Rare,2B/22,竜皇神ボルシャック・バクテラス,"Bolshack Bakuterasu, Dragon Emperor God",Light/Fire,DM23-RP4,"https://duelmasters.fandom.com/wiki/Bolshack_Bakuterasu,_Dragon_Emperor_God",1480,12.88,0
89,Secret SP Rare,3B/22,四番鯨リビングハザードParSum.,"Living Hazard ParSum, Fourth Whale",Water,DM23-RP4,"https://duelmasters.fandom.com/wiki/Living_Hazard_ParSum,_Fourth_Whale",420,3.65,0
90,Secret SP Rare,4B/22,DARK MATERIALCOMPLEX,DARK MATERIAL COMPLEX,Darkness,DM23-RP4,https://duelmasters.fandom.com/wiki/DARK_MATERIAL_COMPLEX,4980,43.33,0
91,Secret SP Rare,5B/22,サケビ・ポエムシャウター,"Sakebi Poemshouter / ♪ Eternally, My Song, Will Not Stop",Fire,DM23-RP4,"https://duelmasters.fandom.com/wiki/Sakebi_Poemshouter_/_%E2%99%AA_Eternally,_My_Song,_Will_Not_Stop",320,2.78,0
92,Secret SP Rare,6B/22,ア:ニーオ:マクア,A:Nio:Makua,Nature,DM23-RP4,https://duelmasters.fandom.com/wiki/A:Nio:Makua,420,3.65,0
93,Secret SP Rare,7B/22,ボルシャック・ヴォルジャアク,Bolshack Voljaak,Light/Fire,DM23-RP4,https://duelmasters.fandom.com/wiki/Bolshack_Voljaak,1480,12.88,0
94,Secret SP Rare,8B/22,芸魔龍馬バルバトチェス,"Barbatochess, Geima Dragon Horse",Water/Fire,DM23-RP4,"https://duelmasters.fandom.com/wiki/Barbatochess,_Geima_Dragon_Horse",420,3.65,0
95,Secret SP Rare,9B/22,超重竜ゴルファンタジスタ,Blackhole In One Golfantasista,Water/Nature,DM23-RP4,https://duelmasters.fandom.com/wiki/Blackhole_In_One_Golfantasista,1980,17.23,0
96,Secret SP Rare,10B/22,シス=魔=シャル,Sith = Mar = Shall,Darkness/Nature,DM23-RP4,https://duelmasters.fandom.com/wiki/Sith_%3D_Mar_%3D_Shall,420,3.65,0
97,Secret SP Rare,11B/22,氷柱と炎弧の決断,Perfect Coldflame,Water/Fire,DM23-RP4,https://duelmasters.fandom.com/wiki/Perfect_Coldflame,2980,25.93,0
98,Secret SP Rare,12B/22,リッチーモア＝ザ＝ダーティ,"Ritchiemore = The = Dirty / ""Shall I put it away?""",Darkness,DM23-RP4,https://duelmasters.fandom.com/wiki/Ritchiemore_%3D_The_%3D_Dirty_/_%22Shall_I_put_it_away%3F%22,220,1.91,0
99,Secret SP Rare,13B/22,ドラン・ゴル・ゲルス,Doran Gor Gels / Memory of Wealth Dragon,Light,DM23-RP4,https://duelmasters.fandom.com/wiki/Doran_Gor_Gels_/_Memory_of_Wealth_Dragon,780,6.79,0
100,Secret SP Rare,14B/22,光鎧龍ホーリーグレイス,"Holy Grace, Light Armored Dragon",Light,DM23-RP4,"https://duelmasters.fandom.com/wiki/Holy_Grace,_Light_Armored_Dragon",980,8.53,0
101,Secret SP Rare,15B/22,機深天クロフェシー,"Kurophecy, Mecha Abyss Heaven",Darkness,DM23-RP4,"https://duelmasters.fandom.com/wiki/Kurophecy,_Mecha_Abyss_Heaven",320,2.78,0
102,Secret SP Rare,16B/22,バンキシーの魔盤,Bankisy's Magic Board,Water/Fire,DM23-RP4,https://duelmasters.fandom.com/wiki/Bankisy%27s_Magic_Board,420,3.65,0
103,Secret SP Rare,17B/22,アシステスト・アルデッド,Assistest Aldead,Darkness,DM23-RP4,https://duelmasters.fandom.com/wiki/Assistest_Aldead,420,3.65,0
104,Secret SP Rare,18B/22,卓球の妖精,Pingpong Faerie / Omega Drive,Nature,DM23-RP4,https://duelmasters.fandom.com/wiki/Pingpong_Faerie_/_Omega_Drive,420,3.65,0
105,Secret SP Rare,19B/22,ボルシャック・ジャガルザー,Bolshack Jagalzor,Light/Fire,DM23-RP4,https://duelmasters.fandom.com/wiki/Bolshack_Jagalzor,420,3.65,0
106,Secret SP Rare,20B/22,忍式の聖沌y4kk0,"Yakko, Shinobi Style Holy Chaos",Light,DM23-RP4,"https://duelmasters.fandom.com/wiki/Yakko,_Shinobi_Style_Holy_Chaos",320,2.78,0
107,Secret SP Rare,21B/22,蓄炎呪文「メラピッカ・チャージャー」,"""Merapikka Charger"", Flame Storage Spell",Light/Fire,DM23-RP4,"https://duelmasters.fandom.com/wiki/%22Merapikka_Charger%22,_Flame_Storage_Spell",220,1.91,0
108,Secret SP Rare,22B/22,蓄暗呪文「デスイキル・チャージャー」,"""Deathkill Charger"", Dark Storage Spell",Darkness/Nature,DM23-RP4,"https://duelmasters.fandom.com/wiki/%22Deathkill_Charger%22,_Dark_Storage_Spell",220,1.91,0
109,Secret Rare,1A/20,四番鯨リビングハザードParSum.,"Living Hazard ParSum, Fourth Whale",Water,DM23-RP4,"https://duelmasters.fandom.com/wiki/Living_Hazard_ParSum,_Fourth_Whale",180,1.57,0
110,Secret Rare,2A/20,DARK MATERIALCOMPLEX,DARK MATERIAL COMPLEX,Darkness,DM23-RP4,https://duelmasters.fandom.com/wiki/DARK_MATERIAL_COMPLEX,1780,15.49,0
111,Secret Rare,3A/20,サケビ・ポエムシャウター,"Sakebi Poemshouter / ♪ Eternally, My Song, Will Not Stop",Fire,DM23-RP4,"https://duelmasters.fandom.com/wiki/Sakebi_Poemshouter_/_%E2%99%AA_Eternally,_My_Song,_Will_Not_Stop",180,1.57,0
112,Secret Rare,4A/20,ア:ニーオ:マクア,A:Nio:Makua,Nature,DM23-RP4,https://duelmasters.fandom.com/wiki/A:Nio:Makua,180,1.57,0
113,Secret Rare,5A/20,ボルシャック・ヴォルジャアク,Bolshack Voljaak,Light/Fire,DM23-RP4,https://duelmasters.fandom.com/wiki/Bolshack_Voljaak,980,8.53,0
114,Secret Rare,6A/20,芸魔龍馬バルバトチェス,"Barbatochess, Geima Dragon Horse",Water/Fire,DM23-RP4,"https://duelmasters.fandom.com/wiki/Barbatochess,_Geima_Dragon_Horse",180,1.57,0
115,Secret Rare,7A/20,超重竜ゴルファンタジスタ,Blackhole In One Golfantasista,Water/Nature,DM23-RP4,https://duelmasters.fandom.com/wiki/Blackhole_In_One_Golfantasista,420,3.65,0
116,Secret Rare,8A/20,シス=魔=シャル,Sith = Mar = Shall,Darkness/Nature,DM23-RP4,https://duelmasters.fandom.com/wiki/Sith_%3D_Mar_%3D_Shall,180,1.57,0
117,Secret Rare,9A/20,氷柱と炎弧の決断,Perfect Coldflame,Water/Fire,DM23-RP4,https://duelmasters.fandom.com/wiki/Perfect_Coldflame,1480,12.88,0
118,Secret Rare,10A/20,リッチーモア＝ザ＝ダーティ,"Ritchiemore = The = Dirty / ""Shall I put it away?""",Darkness,DM23-RP4,https://duelmasters.fandom.com/wiki/Ritchiemore_%3D_The_%3D_Dirty_/_%22Shall_I_put_it_away%3F%22,120,1.04,0
119,Secret Rare,11A/20,ドラン・ゴル・ゲルス,Doran Gor Gels / Memory of Wealth Dragon,Light,DM23-RP4,https://duelmasters.fandom.com/wiki/Doran_Gor_Gels_/_Memory_of_Wealth_Dragon,220,1.91,0
120,Secret Rare,12A/20,光鎧龍ホーリーグレイス,"Holy Grace, Light Armored Dragon",Light,DM23-RP4,"https://duelmasters.fandom.com/wiki/Holy_Grace,_Light_Armored_Dragon",500,4.35,0
121,Secret Rare,13A/20,機深天クロフェシー,"Kurophecy, Mecha Abyss Heaven",Darkness,DM23-RP4,"https://duelmasters.fandom.com/wiki/Kurophecy,_Mecha_Abyss_Heaven",180,1.57,0
122,Secret Rare,14A/20,バンキシーの魔盤,Bankisy's Magic Board,Water/Fire,DM23-RP4,https://duelmasters.fandom.com/wiki/Bankisy%27s_Magic_Board,180,1.57,0
123,Secret Rare,15A/20,アシステスト・アルデッド,Assistest Aldead,Darkness,DM23-RP4,https://duelmasters.fandom.com/wiki/Assistest_Aldead,120,1.04,0
124,Secret Rare,16A/20,卓球の妖精,Pingpong Faerie / Omega Drive,Nature,DM23-RP4,https://duelmasters.fandom.com/wiki/Pingpong_Faerie_/_Omega_Drive,120,1.04,0
125,Secret Rare,17A/20,ボルシャック・ジャガルザー,Bolshack Jagalzor,Light/Fire,DM23-RP4,https://duelmasters.fandom.com/wiki/Bolshack_Jagalzor,120,1.04,0
126,Secret Rare,18A/20,忍式の聖沌y4kk0,"Yakko, Shinobi Style Holy Chaos",Light,DM23-RP4,"https://duelmasters.fandom.com/wiki/Yakko,_Shinobi_Style_Holy_Chaos",120,1.04,0
127,Secret Rare,19A/20,蓄炎呪文「メラピッカ・チャージャー」,"""Merapikka Charger"", Flame Storage Spell",Light/Fire,DM23-RP4,"https://duelmasters.fandom.com/wiki/%22Merapikka_Charger%22,_Flame_Storage_Spell",120,1.04,0
128,Secret Rare,20A/20,蓄暗呪文「デスイキル・チャージャー」,"""Deathkill Charger"", Dark Storage Spell",Darkness/Nature,DM23-RP4,"https://duelmasters.fandom.com/wiki/%22Deathkill_Charger%22,_Dark_Storage_Spell",120,1.04,0
129,Gold Treasure,SP1/SP4,CRYMAXジャオウガ,CRYMAX Jaouga,Darkness,DM23-RP4,https://duelmasters.fandom.com/wiki/CRYMAX_Jaouga,5980,52.03,0
130,Gold Treasure,SP2/SP4,瞬閃と疾駆と双撃の決断,Perfect Fire,Fire,DM23-RP4,https://duelmasters.fandom.com/wiki/Perfect_Fire,1280,11.14,0
131,Gold Treasure,SP3/SP4,最終龍覇ボロフ,"Borof, Final Dragon Ruler",Darkness,DM23-RP4,"https://duelmasters.fandom.com/wiki/Borof,_Final_Dragon_Ruler",980,8.53,0
